Protein_ID	Taxon_ID
R4G538_RHOPR	13249
T1HUJ9_RHOPR	13249
R4FKB5_RHOPR	13249
R4FPV9_RHOPR	13249
T1HIT2_RHOPR	13249
T1HJR2_RHOPR	13249
T1HUR4_RHOPR	13249
T1HN70_RHOPR	13249
T1I9N9_RHOPR	13249
R4G4S6_RHOPR	13249
T1I527_RHOPR	13249
T1I6L5_RHOPR	13249
R4G3I2_RHOPR	13249
R4G7X0_RHOPR	13249
T1IBA6_RHOPR	13249
R4FK60_RHOPR	13249
T1I3C6_RHOPR	13249
T1IA87_RHOPR	13249
T1HLU9_RHOPR	13249
T1HNK4_RHOPR	13249
T1IFQ6_RHOPR	13249
T1IGL9_RHOPR	13249
T1HA92_RHOPR	13249
T1HB80_RHOPR	13249
T1IBQ9_RHOPR	13249
T1I8U5_RHOPR	13249
T1I6I2_RHOPR	13249
T1HX01_RHOPR	13249
R4G4K2_RHOPR	13249
T1HK56_RHOPR	13249
T1I5L2_RHOPR	13249
T1HAZ2_RHOPR	13249
R4G5H8_RHOPR	13249
T1I2W0_RHOPR	13249
R4FLH7_RHOPR	13249
R4FMS4_RHOPR	13249
R4G3D8_RHOPR	13249
R4FJY4_RHOPR	13249
T1HU69_RHOPR	13249
T1HBQ5_RHOPR	13249
T1I261_RHOPR	13249
T1HX59_RHOPR	13249
R4G4M2_RHOPR	13249
T1I5A7_RHOPR	13249
T1I3A7_RHOPR	13249
T1I5V3_RHOPR	13249
T1IGF0_RHOPR	13249
R4G8C7_RHOPR	13249
T1I1S9_RHOPR	13249
R4FML2_RHOPR	13249
T1I162_RHOPR	13249
T1HEC3_RHOPR	13249
T1HMD5_RHOPR	13249
T1IBK7_RHOPR	13249
T1I7I4_RHOPR	13249
T1I9P2_RHOPR	13249
T1I708_RHOPR	13249
T1I9R4_RHOPR	13249
T1HN69_RHOPR	13249
T1HBR5_RHOPR	13249
T1I1V3_RHOPR	13249
T1IBX0_RHOPR	13249
T1HGK2_RHOPR	13249
T1I1N4_RHOPR	13249
T1HAT9_RHOPR	13249
R4G3K3_RHOPR	13249
T1ID08_RHOPR	13249
T1HBK9_RHOPR	13249
T1HIN4_RHOPR	13249
T1I8J4_RHOPR	13249
T1HP53_RHOPR	13249
T1IBL9_RHOPR	13249
T1HMD1_RHOPR	13249
T1HTN7_RHOPR	13249
R4FM02_RHOPR	13249
T1I544_RHOPR	13249
T1I6H9_RHOPR	13249
R4G309_RHOPR	13249
T1I2E0_RHOPR	13249
T1I7X5_RHOPR	13249
R4G8B0_RHOPR	13249
T1IC52_RHOPR	13249
R4G8C3_RHOPR	13249
R4FNN5_RHOPR	13249
T1I5B2_RHOPR	13249
T1HHQ4_RHOPR	13249
R4G7Q7_RHOPR	13249
T1HSR0_RHOPR	13249
T1HR18_RHOPR	13249
T1I0I0_RHOPR	13249
T1I0W3_RHOPR	13249
T1IEC4_RHOPR	13249
T1ICX5_RHOPR	13249
T1I9P9_RHOPR	13249
T1HPB5_RHOPR	13249
T1I3T8_RHOPR	13249
T1I2C3_RHOPR	13249
T1IGM7_RHOPR	13249
T1HNQ8_RHOPR	13249
R4FMW4_RHOPR	13249
T1HBI0_RHOPR	13249
T1HEP4_RHOPR	13249
T1HQB5_RHOPR	13249
T1IAC0_RHOPR	13249
T1I084_RHOPR	13249
T1HSP8_RHOPR	13249
T1HTY7_RHOPR	13249
R4G4F5_RHOPR	13249
T1I2A2_RHOPR	13249
T1HFS6_RHOPR	13249
T1HHT1_RHOPR	13249
T1HSP6_RHOPR	13249
T1HUL9_RHOPR	13249
T1I671_RHOPR	13249
R4G4F8_RHOPR	13249
R4G8M2_RHOPR	13249
R4FN52_RHOPR	13249
R4G8P6_RHOPR	13249
T1I9Y5_RHOPR	13249
T1HJ37_RHOPR	13249
T1HN28_RHOPR	13249
T1HYI9_RHOPR	13249
R4G407_RHOPR	13249
R4FLV9_RHOPR	13249
T1I463_RHOPR	13249
T1ID86_RHOPR	13249
R4FL42_RHOPR	13249
R4G8A2_RHOPR	13249
T1HUD1_RHOPR	13249
R4G4U9_RHOPR	13249
T1HV46_RHOPR	13249
T1I8N3_RHOPR	13249
T1HMY7_RHOPR	13249
T1HN81_RHOPR	13249
T1HEB4_RHOPR	13249
T1I6E5_RHOPR	13249
R4G8J3_RHOPR	13249
T1HKI5_RHOPR	13249
T1HH93_RHOPR	13249
T1I4E0_RHOPR	13249
T1HB68_RHOPR	13249
