Protein_ID	Taxon_ID
MT-CYB_HUMAN	9606
IFNG_HUMAN	9606
NFE2L2_HUMAN	9606
GOT1_HUMAN	9606
CCL3_HUMAN	9606
C4BPA_HUMAN	9606
NDUFV2_HUMAN	9606
CCR4_HUMAN	9606
OGG1_HUMAN	9606
FCN3_HUMAN	9606
SOD2_HUMAN	9606
MYH7_HUMAN	9606
FGA_HUMAN	9606
IGHA1_HUMAN	9606
HNRNPM_HUMAN	9606
KRT2_HUMAN	9606
PDZD4_HUMAN	9606
IL2_HUMAN	9606
AMPD3_HUMAN	9606
IL6_HUMAN	9606
MSTN_HUMAN	9606
PRDX2_HUMAN	9606
SOD1_HUMAN	9606
CTSD_HUMAN	9606
PTX3_HUMAN	9606
LDB3_HUMAN	9606
UQCRC1_HUMAN	9606
MYG1_HUMAN	9606
CRP_HUMAN	9606
MYL2_HUMAN	9606
PSME1_HUMAN	9606
IL1B_HUMAN	9606
CXCL8_HUMAN	9606
ANXA2_HUMAN	9606
CNOT10_HUMAN	9606
HSP90AA1_HUMAN	9606
Isocitratedehydrogenase_HUMAN	9606
LEP_HUMAN	9606
LUM_HUMAN	9606
CFB_HUMAN	9606
CSNK1E_HUMAN	9606
KRT25_HUMAN	9606
ANXA1_HUMAN	9606
GNPDA1_HUMAN	9606
GPI_HUMAN	9606
IDH2_HUMAN	9606
GSN_HUMAN	9606
YWHAZ_HUMAN	9606
ALDOC_HUMAN	9606
LGALS3_HUMAN	9606
DPYSL2_HUMAN	9606
ZNF658_HUMAN	9606
GMDS_HUMAN	9606
C1R_HUMAN	9606
DNAH17_HUMAN	9606
PPARG_HUMAN	9606
IL12A_HUMAN	9606
PCNT_HUMAN	9606
IDH3A_HUMAN	9606
ENO1_HUMAN	9606
NEIL1_HUMAN	9606
PARP1_HUMAN	9606
CCR5_HUMAN	9606
CXCL5_HUMAN	9606
DECR1_HUMAN	9606
LFA-1_HUMAN	9606
CXCL9_HUMAN	9606
MEF2C_HUMAN	9606
UTRN_HUMAN	9606
VDR_HUMAN	9606
CCL4_HUMAN	9606
s-PECAM-1_HUMAN	9606
SERPINE1_HUMAN	9606
CLPB_HUMAN	9606
ZDHHC9_HUMAN	9606
AARS1_HUMAN	9606
COL18A1_HUMAN	9606
HSPA5_HUMAN	9606
GAPDH_HUMAN	9606
RNF25_HUMAN	9606
EHD4_HUMAN	9606
PRDX3_HUMAN	9606
KRT6C_HUMAN	9606
ATG16L1_HUMAN	9606
TNF-Î±_HUMAN	9606
SMC1A_HUMAN	9606
LCN2_HUMAN	9606
ADIPOQ_HUMAN	9606
COL4A2_HUMAN	9606
PGAM2_HUMAN	9606
MTHFD1_HUMAN	9606
CXCR4_HUMAN	9606
GSTP1_HUMAN	9606
KRT6B_HUMAN	9606
ZNF528_HUMAN	9606
SPATA1_HUMAN	9606
TNFSF10_HUMAN	9606
HSPB7_HUMAN	9606
FASLG_HUMAN	9606
APOA1_HUMAN	9606
MPO_HUMAN	9606
MB_HUMAN	9606
KLC2_HUMAN	9606
ATP5PB_HUMAN	9606
FCN2_HUMAN	9606
IL17A_HUMAN	9606
FAM90A22_HUMAN	9606
IGHG2_HUMAN	9606
ACTA1_HUMAN	9606
TIMP4_HUMAN	9606
CSRP3_HUMAN	9606
TIMP3_HUMAN	9606
ACTN2_HUMAN	9606
SDHB_HUMAN	9606
H1-8_HUMAN	9606
GPX1_HUMAN	9606
ADIPOR1_HUMAN	9606
ACTR3_HUMAN	9606
ATP5PD_HUMAN	9606
IGHG1_HUMAN	9606
LAP3_HUMAN	9606
PRODH_HUMAN	9606
DPP10_HUMAN	9606
MYO1C_HUMAN	9606
ACAT1_HUMAN	9606
MYL4_HUMAN	9606
Alkalinephosphatase_HUMAN	9606
UGP2_HUMAN	9606
ZSWIM2_HUMAN	9606
ZNF840P_HUMAN	9606
UCP2_HUMAN	9606
KRT9_HUMAN	9606
TF_HUMAN	9606
TUBB_HUMAN	9606
PVALB_HUMAN	9606
ALB_HUMAN	9606
OXCT1-AS1_HUMAN	9606
CFAP95_HUMAN	9606
LRRK2_HUMAN	9606
HNRNPA2B1_HUMAN	9606
MED14_HUMAN	9606
GFAP_HUMAN	9606
CKMT2_HUMAN	9606
XRCC5_HUMAN	9606
LGALS9_HUMAN	9606
IL4_HUMAN	9606
PFKL_HUMAN	9606
HSP90B1_HUMAN	9606
ZBTB43_HUMAN	9606
TTR_HUMAN	9606
PKM_HUMAN	9606
EGR1_HUMAN	9606
FH_HUMAN	9606
GC_HUMAN	9606
