Genes
GPX8
CHAC2
ATP4A
ODC1
ATP5F1A
ACO2
OTC
OXCT1
P4HA1
PAFAH1B1
RRM2B
PLA2G3
PAFAH1B3
ATP5F1B
NSDHL
PCBD1
PDE11A
ACOX1
LAP3
APIP
CRYL1
MECR
KMT5B
HSD17B12
PIPOX
ATP5F1D
PCYT1A
CSAD
ATP6V1D
ATP5F1E
PDE3B
PDE4A
PDE6A
PDE6D
HSD17B7
PDE6H
HACD3
ATP5PB
PDE9A
PDE1B
PDHA1
LIPT1
PIGT
PDHA2
ENPP2
ATP5MC3
COQ3
GALNT7
GATB
ACP1
PFKL
PGAM1
PGAM2
PGD
ATP6V1A
PGM1
PGM3
ATP6V1B1
ATP6V1B2
PIGF
PIGH
PIK3C2A
PIK3C3
ATP6V1E1
PIK3CA
PIK3CD
PI4KA
PI4KB
PKM
PLA2G4A
PLCB2
PLCB4
NUDT9
PLCG1
PLCG2
PLD2
ATP6V0A1
PLOD1
PLOD2
BCO1
ATP6AP1
PMM1
PMM2
ATP5PO
ACP5
PNMT
NANS
CYCS
DPM3
CHPF2
NDUFB11
UGT1A3
CRLS1
PPAT
ELOVL2
BPNT2
LPCAT2
PIGX
PLAAT2
PPOX
OXSM
MOCOS
PI4K2B
OLAH
SPTLC3
SMPD3
DHTKD1
ENOSF1
GALNT10
MIOX
POMGNT1
ST6GALNAC1
ADCY10
ALLC
ACSS2
CMAS
ALG1
PRODH
KYAT3
CYP26B1
AGPAT3
NDUFA4L2
C1GALT1
MCCC1
NT5M
PRDM9
ADPRM
CHPT1
PDXP
TIGAR
PTGIS
PTGS2
PTS
PCYT2
PYGB
PYGL
PYGM
SQOR
ENOPH1
PRUNE1
KMT2C
PRODH2
QDPR
BCKDHA
BCKDHB
RDH5
RENBP
AASDHPPT
RPE65
RPN1
RPN2
RRM1
ACSM3
MSMO1
SC5D
BHMT
SDHA
SDHB
PRDM16
XYLT2
ACOT1
CHST8
GALNT17
MTMR14
SGSH
BLVRB
ALDH8A1
NDST4
SMYD3
SI
IPPK
CERK
ST6GAL1
ST3GAL1
GNPNAT1
ETNPPL
AGXT2
NME1-NME2
SMPD2
SORD
UAP1
BPGM
SPR
SQLE
SRD5A1
AKR1D1
SULT1E1
SULT2B1
BST1
TH
TK1
TK2
TM7SF2
TPH1
TPI1
TYR
TYRP1
UGP2
UCK2
UMPS
UQCRC1
UQCRC2
UROD
NSD2
CA1
CA2
CA3
CA4
CA6
CA9
CA12
PRDM2
CAD
VKORC1
GGCT
ALG8
ELOVL6
ALG12
CHAC1
THTPA
B3GNT4
PLA2G7
CHPF
CERS4
SRD5A3
PANK3
COLGALT1
PPCS
SUV39H2
ALG9
CAMKMT
TUSC3
L2HGDH
ELOVL7
UXS1
MOGAT2
HSD3B7
ITPKC
FLAD1
PNPLA3
PDHX
KMT2D
SETD7
NPL
PLA2G12A
ST6GALNAC5
HYI
TKTL1
NUDT12
HYAL3
PIP5K1B
TKTL2
PCBD2
BBOX1
MRI1
COQ5
DOT1L
ACSS1
NT5C1A
DGAT2
MCEE
CAT
KMT5C
GPAT3
ALG10
PIGY
DGKE
CYP4F2
ALG2
AGPS
SELENOI
PDXK
PLPP1
PLPP2
HSD17B6
AKR1C3
ALDH4A1
GALNT4
B3GALT2
B3GALT1
CBR1
GPAA1
CBR3
FPGT
SUCLG2
ALDH1A2
SYNJ1
KYNU
PLOD3
PLCZ1
SELENBP1
ATP6V0E1
NAT8
PAPSS1
PIGQ
RGN
MTMR6
MTMR7
MTMR4
ATP6V0D1
DGKI
COX7A2L
IDI2
SLC33A1
LARGE1
G6PC3
MARS2
NT5C1B
NDST3
KL
LIPG
FADS2
GGPS1
PCYT1B
CHST10
PIGL
PIGB
PGS1
SPTLC2
CD38
TECR
ATP5MF
ENTPD3
PRDX6
GDA
LPIN2
ACYP1
SETD1A
SETDB1
FIG4
XYLB
