Protein_ID	Taxon_ID
COLEC11_HUMAN	9606
COLEC11_HUMAN	9606
COLEC11_HUMAN	9606
COLEC11_HUMAN	9606
COLEC11_HUMAN	9606
CXCL10_HUMAN	9606
CXCL10_HUMAN	9606
CXCL10_HUMAN	9606
CXCL10_HUMAN	9606
CXCL10_HUMAN	9606
CXCL10_HUMAN	9606
CXCL10_HUMAN	9606
CXCL5_HUMAN	9606
IL12B_HUMAN	9606
IL12B_HUMAN	9606
IL6_HUMAN	9606
MMP2_HUMAN	9606
TIMP3_HUMAN	9606
TIMP4_HUMAN	9606
ADIPOQ_HUMAN	9606
ADIPOR1_HUMAN	9606
CCL5_HUMAN	9606
Ccl5_HUMAN	9606
CR1_HUMAN	9606
CR1_HUMAN	9606
CR1_HUMAN	9606
CR1_HUMAN	9606
CR1_HUMAN	9606
IFNG_HUMAN	9606
IFNG_HUMAN	9606
IL10_HUMAN	9606
IL10_HUMAN	9606
IL10_HUMAN	9606
IL12A_HUMAN	9606
IL12A_HUMAN	9606
IL13_HUMAN	9606
IL13_HUMAN	9606
IL17A_HUMAN	9606
IL17A_HUMAN	9606
IL17A_HUMAN	9606
IL1RN_HUMAN	9606
IL1RN_HUMAN	9606
IL2_HUMAN	9606
IL2_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
IL6_HUMAN	9606
LEP_HUMAN	9606
LEP_HUMAN	9606
LEPR_HUMAN	9606
LEPR_HUMAN	9606
NPPB_HUMAN	9606
NPPB_HUMAN	9606
NPPB_HUMAN	9606
NPPB_HUMAN	9606
TGFB1_HUMAN	9606
TGFB1_HUMAN	9606
TGFB1_HUMAN	9606
TGFB1_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
TNFRSF1B_HUMAN	9606
TNFRSF1B_HUMAN	9606
CCL3_HUMAN	9606
CCL4_HUMAN	9606
CCR3_HUMAN	9606
CCR4_HUMAN	9606
Cd274_HUMAN	9606
Cd274_HUMAN	9606
Cxcl1_HUMAN	9606
IL17A_HUMAN	9606
IL17A_HUMAN	9606
IL4_HUMAN	9606
IL4_HUMAN	9606
IL6_HUMAN	9606
LGALS1_HUMAN	9606
LGALS9_HUMAN	9606
TNF_HUMAN	9606
TNF_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl11_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl3_HUMAN	9606
Ccl4_HUMAN	9606
Ccl4_HUMAN	9606
Ccl4_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Ccl5_HUMAN	9606
Csf1_HUMAN	9606
Csf1_HUMAN	9606
Csf1_HUMAN	9606
Csf1_HUMAN	9606
Csf1_HUMAN	9606
Csf1_HUMAN	9606
Csf1_HUMAN	9606
Csf1_HUMAN	9606
Csf1_HUMAN	9606
Csf1_HUMAN	9606
Csf1_HUMAN	9606
Csf2_HUMAN	9606
Csf2_HUMAN	9606
Csf3_HUMAN	9606
Csf3_HUMAN	9606
Csf3_HUMAN	9606
Csf3_HUMAN	9606
Csf3_HUMAN	9606
Csf3_HUMAN	9606
Csf3_HUMAN	9606
