Protein_ID	Taxon_ID
Q4CKM9_TRYCC	353153
Q4CKN1_TRYCC	353153
Q4CKN4_TRYCC	353153
Q4CKN8_TRYCC	353153
Q4CKP5_TRYCC	353153
Q4CKR2_TRYCC	353153
Q4CKR4_TRYCC	353153
Q4CKS4_TRYCC	353153
Q4CKT1_TRYCC	353153
Q4CKU3_TRYCC	353153
Q4CKU4_TRYCC	353153
Q4CKV0_TRYCC	353153
Q4CKV1_TRYCC	353153
Q4CKW0_TRYCC	353153
Q4CKW7_TRYCC	353153
Q4CKW8_TRYCC	353153
Q4CKX6_TRYCC	353153
Q4CKY0_TRYCC	353153
Q4CKY1_TRYCC	353153
Q4CKY2_TRYCC	353153
Q4CKY4_TRYCC	353153
Q4CKY7_TRYCC	353153
Q4CKZ0_TRYCC	353153
Q4CKZ1_TRYCC	353153
Q4CKZ3_TRYCC	353153
Q4CKZ6_TRYCC	353153
Q4CL01_TRYCC	353153
Q4CL05_TRYCC	353153
Q4CL06_TRYCC	353153
Q4CL08_TRYCC	353153
Q4CL10_TRYCC	353153
Q4CL31_TRYCC	353153
Q4CL32_TRYCC	353153
Q4CL40_TRYCC	353153
Q4CL42_TRYCC	353153
Q4CL63_TRYCC	353153
Q4CL80_TRYCC	353153
Q4CL90_TRYCC	353153
Q4CL91_TRYCC	353153
Q4CLA1_TRYCC	353153
Q4CLB0_TRYCC	353153
Q4CLB5_TRYCC	353153
Q4CLC3_TRYCC	353153
Q4CLC4_TRYCC	353153
Q4CLC5_TRYCC	353153
Q4CLE8_TRYCC	353153
Q4CLF3_TRYCC	353153
Q4CLF4_TRYCC	353153
Q4CLF5_TRYCC	353153
Q4CLF6_TRYCC	353153
Q4CLG8_TRYCC	353153
Q4CLH0_TRYCC	353153
Q4CLH1_TRYCC	353153
Q4CLH2_TRYCC	353153
Q4CLH3_TRYCC	353153
Q4CLH4_TRYCC	353153
Q4CLJ3_TRYCC	353153
Q4CLM4_TRYCC	353153
Q4CLM9_TRYCC	353153
Q4CLN0_TRYCC	353153
Q4CLP0_TRYCC	353153
Q4CLP4_TRYCC	353153
Q4CLR0_TRYCC	353153
Q4CLR5_TRYCC	353153
Q4CLR6_TRYCC	353153
Q4CLT2_TRYCC	353153
Q4CLT5_TRYCC	353153
Q4CLT7_TRYCC	353153
Q4CLU3_TRYCC	353153
Q4CLV7_TRYCC	353153
Q4CLW0_TRYCC	353153
Q4CLW1_TRYCC	353153
Q4CLW4_TRYCC	353153
Q4CLZ5_TRYCC	353153
Q4CLZ6_TRYCC	353153
Q4CM03_TRYCC	353153
Q4CM04_TRYCC	353153
Q4CM26_TRYCC	353153
Q4CM40_TRYCC	353153
Q4CM43_TRYCC	353153
Q4CM69_TRYCC	353153
Q4CM82_TRYCC	353153
