"User_input","STRINGdb ID","Species"
"T1HU01","RPRC007521-PA","Rhodnius prolixus STRINGdb"
"T1HU03","RPRC007523-PA","Rhodnius prolixus STRINGdb"
"T1HU05","RPRC007525-PA","Rhodnius prolixus STRINGdb"
"T1HU07","RPRC007527-PA","Rhodnius prolixus STRINGdb"
"T1HU08","RPRC007528-PA","Rhodnius prolixus STRINGdb"
"T1HU11","RPRC007531-PA","Rhodnius prolixus STRINGdb"
"T1HU12","RPRC007532-PA","Rhodnius prolixus STRINGdb"
"T1HU15","RPRC007535-PA","Rhodnius prolixus STRINGdb"
"T1HU22","RPRC007542-PA","Rhodnius prolixus STRINGdb"
"T1HU23","RPRC007543-PA","Rhodnius prolixus STRINGdb"
"T1HU24","RPRC007544-PA","Rhodnius prolixus STRINGdb"
"T1HU26","RPRC007546-PA","Rhodnius prolixus STRINGdb"
"T1HU35","RPRC007555-PA","Rhodnius prolixus STRINGdb"
"T1HU38","RPRC007558-PA","Rhodnius prolixus STRINGdb"
"T1HU45","RPRC007565-PA","Rhodnius prolixus STRINGdb"
"T1HU46","RPRC007566-PA","Rhodnius prolixus STRINGdb"
"T1HU48","RPRC007568-PA","Rhodnius prolixus STRINGdb"
"T1HU50","RPRC007570-PA","Rhodnius prolixus STRINGdb"
"T1HU51","RPRC007571-PA","Rhodnius prolixus STRINGdb"
"T1HU53","RPRC007573-PA","Rhodnius prolixus STRINGdb"
"T1HU55","RPRC007575-PA","Rhodnius prolixus STRINGdb"
"T1HU56","RPRC007576-PA","Rhodnius prolixus STRINGdb"
"T1HU59","RPRC007579-PA","Rhodnius prolixus STRINGdb"
"T1HU60","RPRC007580-PA","Rhodnius prolixus STRINGdb"
"T1HU64","RPRC007584-PA","Rhodnius prolixus STRINGdb"
"T1HU69","RPRC007589-PA","Rhodnius prolixus STRINGdb"
"T1HU71","RPRC007591-PA","Rhodnius prolixus STRINGdb"
"T1HU72","RPRC007592-PA","Rhodnius prolixus STRINGdb"
"T1HU81","RPRC007601-PA","Rhodnius prolixus STRINGdb"
"T1HU84","RPRC007604-PA","Rhodnius prolixus STRINGdb"
"T1HU85","RPRC007605-PA","Rhodnius prolixus STRINGdb"
"T1HU91","RPRC007611-PA","Rhodnius prolixus STRINGdb"
"T1HU92","RPRC007612-PA","Rhodnius prolixus STRINGdb"
"T1HU95","RPRC007615-PA","Rhodnius prolixus STRINGdb"
"T1HU96","RPRC007616-PA","Rhodnius prolixus STRINGdb"
"T1HUA0","RPRC007620-PA","Rhodnius prolixus STRINGdb"
"T1HUA7","RPRC007627-PA","Rhodnius prolixus STRINGdb"
"T1HUA8","RPRC007628-PA","Rhodnius prolixus STRINGdb"
"T1HUA9","RPRC007629-PA","Rhodnius prolixus STRINGdb"
"T1HUB0","RPRC007630-PA","Rhodnius prolixus STRINGdb"
"T1HUB3","RPRC007633-PA","Rhodnius prolixus STRINGdb"
"T1HUC6","RPRC007646-PA","Rhodnius prolixus STRINGdb"
"T1HUD0","RPRC007650-PA","Rhodnius prolixus STRINGdb"
"T1HUD1","RPRC007651-PA","Rhodnius prolixus STRINGdb"
"T1HUD3","RPRC007653-PA","Rhodnius prolixus STRINGdb"
"T1HUD5","RPRC007655-PA","Rhodnius prolixus STRINGdb"
"T1HUD8","RPRC007658-PA","Rhodnius prolixus STRINGdb"
"T1HUE0","RPRC007660-PA","Rhodnius prolixus STRINGdb"
"T1HUE3","RPRC007663-PA","Rhodnius prolixus STRINGdb"
"T1HUE5","RPRC007665-PA","Rhodnius prolixus STRINGdb"
"T1HUE9","RPRC007118-PA","Rhodnius prolixus STRINGdb"
"T1HUF1","RPRC007671-PA","Rhodnius prolixus STRINGdb"
"T1HUF3","RPRC007673-PA","Rhodnius prolixus STRINGdb"
"T1HUF4","RPRC007674-PA","Rhodnius prolixus STRINGdb"
"T1HUF8","RPRC007678-PA","Rhodnius prolixus STRINGdb"
"T1HUG0","RPRC007680-PA","Rhodnius prolixus STRINGdb"
"T1HUG5","RPRC007685-PA","Rhodnius prolixus STRINGdb"
"T1HUG6","RPRC007686-PA","Rhodnius prolixus STRINGdb"
"T1HUG9","RPRC007689-PA","Rhodnius prolixus STRINGdb"
"T1HUH1","RPRC007691-PA","Rhodnius prolixus STRINGdb"
"T1HUH2","RPRC007692-PA","Rhodnius prolixus STRINGdb"
"T1HUH5","RPRC007695-PA","Rhodnius prolixus STRINGdb"
"T1HUH6","RPRC007696-PA","Rhodnius prolixus STRINGdb"
"T1HUI0","RPRC007700-PA","Rhodnius prolixus STRINGdb"
"T1HUI2","RPRC007702-PA","Rhodnius prolixus STRINGdb"
"T1HUI3","RPRC007703-PA","Rhodnius prolixus STRINGdb"
"T1HUI5","RPRC007705-PA","Rhodnius prolixus STRINGdb"
"T1HUI6","RPRC007706-PA","Rhodnius prolixus STRINGdb"
"T1HUJ0","RPRC007710-PA","Rhodnius prolixus STRINGdb"
"T1HUJ2","RPRC007712-PA","Rhodnius prolixus STRINGdb"
"T1HUJ4","RPRC007714-PA","Rhodnius prolixus STRINGdb"
"T1HUJ5","RPRC007715-PA","Rhodnius prolixus STRINGdb"
"T1HUJ7","RPRC007717-PA","Rhodnius prolixus STRINGdb"
"T1HUJ8","RPRC007718-PA","Rhodnius prolixus STRINGdb"
"T1HUJ9","RPRC007719-PA","Rhodnius prolixus STRINGdb"
"T1HUK2","RPRC007722-PA","Rhodnius prolixus STRINGdb"
"T1HUK4","RPRC007724-PA","Rhodnius prolixus STRINGdb"
"T1HUL0","RPRC007730-PA","Rhodnius prolixus STRINGdb"
"T1HUL2","RPRC007732-PA","Rhodnius prolixus STRINGdb"
"T1HUL4","RPRC007734-PA","Rhodnius prolixus STRINGdb"
"T1HUL6","RPRC007736-PA","Rhodnius prolixus STRINGdb"
"T1HUL8","RPRC007738-PA","Rhodnius prolixus STRINGdb"
"T1HUL9","RPRC007739-PA","Rhodnius prolixus STRINGdb"
"T1HUM0","RPRC007740-PA","Rhodnius prolixus STRINGdb"
"T1HUM4","RPRC007744-PA","Rhodnius prolixus STRINGdb"
"T1HUM6","RPRC007746-PA","Rhodnius prolixus STRINGdb"
"T1HUM7","RPRC007747-PA","Rhodnius prolixus STRINGdb"
"T1HUM9","RPRC007749-PA","Rhodnius prolixus STRINGdb"
"T1HUN3","RPRC007753-PA","Rhodnius prolixus STRINGdb"
"T1HUN5","RPRC007755-PA","Rhodnius prolixus STRINGdb"
"T1HUN8","RPRC007758-PA","Rhodnius prolixus STRINGdb"
"T1HUP0","RPRC007760-PA","Rhodnius prolixus STRINGdb"
"T1HUP3","RPRC007763-PA","Rhodnius prolixus STRINGdb"
"T1HUP6","RPRC007766-PA","Rhodnius prolixus STRINGdb"
"T1HUP7","RPRC007767-PA","Rhodnius prolixus STRINGdb"
"T1HUP9","RPRC007769-PA","Rhodnius prolixus STRINGdb"
"T1HUQ0","RPRC007770-PA","Rhodnius prolixus STRINGdb"
"T1HUQ1","RPRC007771-PA","Rhodnius prolixus STRINGdb"
"T1HUQ5","RPRC007775-PA","Rhodnius prolixus STRINGdb"
"T1HUQ6","RPRC007776-PA","Rhodnius prolixus STRINGdb"
"T1HUQ8","RPRC007778-PA","Rhodnius prolixus STRINGdb"
"T1HUQ9","RPRC007779-PA","Rhodnius prolixus STRINGdb"
"T1HUR1","RPRC007781-PA","Rhodnius prolixus STRINGdb"
"T1HUR3","RPRC007783-PA","Rhodnius prolixus STRINGdb"
"T1HUR4","RPRC007784-PA","Rhodnius prolixus STRINGdb"
"T1HUR8","RPRC007788-PA","Rhodnius prolixus STRINGdb"
"T1HUR9","RPRC007789-PA","Rhodnius prolixus STRINGdb"
"T1HUS0","RPRC007790-PA","Rhodnius prolixus STRINGdb"
"T1HUS2","RPRC007792-PA","Rhodnius prolixus STRINGdb"
"T1HUS3","RPRC007793-PA","Rhodnius prolixus STRINGdb"
"T1HUS4","RPRC007794-PA","Rhodnius prolixus STRINGdb"
"T1HUS7","RPRC007797-PA","Rhodnius prolixus STRINGdb"
"T1HUT0","RPRC007800-PA","Rhodnius prolixus STRINGdb"
"T1HUT1","RPRC007801-PA","Rhodnius prolixus STRINGdb"
"T1HUT2","RPRC007802-PA","Rhodnius prolixus STRINGdb"
"T1HUT6","RPRC007806-PA","Rhodnius prolixus STRINGdb"
"T1HUT7","RPRC007807-PA","Rhodnius prolixus STRINGdb"
"T1HUU0","RPRC007810-PA","Rhodnius prolixus STRINGdb"
"T1HUU4","RPRC007814-PA","Rhodnius prolixus STRINGdb"
"T1HUU5","RPRC007815-PA","Rhodnius prolixus STRINGdb"
"T1HUU8","RPRC007818-PA","Rhodnius prolixus STRINGdb"
"T1HUV2","RPRC007822-PA","Rhodnius prolixus STRINGdb"
"T1HUV3","RPRC007823-PA","Rhodnius prolixus STRINGdb"
"T1HUV5","RPRC007825-PA","Rhodnius prolixus STRINGdb"
"T1HUV6","RPRC007826-PA","Rhodnius prolixus STRINGdb"
"T1HUW1","RPRC007831-PA","Rhodnius prolixus STRINGdb"
"T1HUW2","RPRC007832-PA","Rhodnius prolixus STRINGdb"
"T1HUW4","RPRC007834-PA","Rhodnius prolixus STRINGdb"
"T1HUW5","RPRC007835-PA","Rhodnius prolixus STRINGdb"
"T1HUW7","RPRC007837-PA","Rhodnius prolixus STRINGdb"
"T1HUX3","RPRC007843-PA","Rhodnius prolixus STRINGdb"
"T1HUY0","RPRC007850-PA","Rhodnius prolixus STRINGdb"
"T1HUY3","RPRC007853-PA","Rhodnius prolixus STRINGdb"
"T1HUZ2","RPRC007862-PA","Rhodnius prolixus STRINGdb"
"T1HUZ6","RPRC007866-PA","Rhodnius prolixus STRINGdb"
"T1HV01","RPRC007871-PA","Rhodnius prolixus STRINGdb"
"T1HV02","RPRC007872-PA","Rhodnius prolixus STRINGdb"
"T1HV03","RPRC007873-PA","Rhodnius prolixus STRINGdb"
"T1HV06","RPRC007876-PA","Rhodnius prolixus STRINGdb"
"T1HV07","RPRC007877-PA","Rhodnius prolixus STRINGdb"
"T1HV11","RPRC007881-PA","Rhodnius prolixus STRINGdb"
"T1HV12","RPRC007882-PA","Rhodnius prolixus STRINGdb"
"T1HV14","RPRC007884-PA","Rhodnius prolixus STRINGdb"
"T1HV18","RPRC007888-PA","Rhodnius prolixus STRINGdb"
"T1HV19","RPRC007889-PA","Rhodnius prolixus STRINGdb"
"T1HV20","RPRC007890-PA","Rhodnius prolixus STRINGdb"
"T1HV21","RPRC007891-PA","Rhodnius prolixus STRINGdb"
"T1HV22","RPRC007892-PA","Rhodnius prolixus STRINGdb"
"T1HV23","RPRC007893-PA","Rhodnius prolixus STRINGdb"
"T1HV24","RPRC007894-PA","Rhodnius prolixus STRINGdb"
"T1HV27","RPRC007897-PA","Rhodnius prolixus STRINGdb"
"T1HV30","RPRC007900-PA","Rhodnius prolixus STRINGdb"
"T1HV31","RPRC007901-PA","Rhodnius prolixus STRINGdb"
"T1HV34","RPRC007904-PA","Rhodnius prolixus STRINGdb"
"T1HV37","RPRC007907-PA","Rhodnius prolixus STRINGdb"
"T1HV40","RPRC007910-PA","Rhodnius prolixus STRINGdb"
"T1HV44","RPRC007914-PA","Rhodnius prolixus STRINGdb"
"T1HV46","RPRC007916-PA","Rhodnius prolixus STRINGdb"
"T1HV52","RPRC007922-PA","Rhodnius prolixus STRINGdb"
"T1HV61","RPRC007931-PA","Rhodnius prolixus STRINGdb"
"T1HV63","RPRC007933-PA","Rhodnius prolixus STRINGdb"
"T1HV66","RPRC007936-PA","Rhodnius prolixus STRINGdb"
"T1HV68","RPRC007938-PA","Rhodnius prolixus STRINGdb"
"T1HV70","RPRC007940-PA","Rhodnius prolixus STRINGdb"
"T1HV71","RPRC007941-PA","Rhodnius prolixus STRINGdb"
"T1HV72","RPRC007942-PA","Rhodnius prolixus STRINGdb"
"T1HV73","RPRC007943-PA","Rhodnius prolixus STRINGdb"
"T1HV84","RPRC007954-PA","Rhodnius prolixus STRINGdb"
"T1HV85","RPRC007955-PA","Rhodnius prolixus STRINGdb"
"T1HV86","RPRC007956-PA","Rhodnius prolixus STRINGdb"
"T1HV88","RPRC007958-PA","Rhodnius prolixus STRINGdb"
"T1HV89","RPRC007959-PA","Rhodnius prolixus STRINGdb"
"T1HV95","RPRC007965-PA","Rhodnius prolixus STRINGdb"
"T1HV96","RPRC007966-PA","Rhodnius prolixus STRINGdb"
"T1HVA1","RPRC007971-PA","Rhodnius prolixus STRINGdb"
"T1HVA2","RPRC007972-PA","Rhodnius prolixus STRINGdb"
"T1HVA4","RPRC007974-PA","Rhodnius prolixus STRINGdb"
"T1HVB0","RPRC007980-PA","Rhodnius prolixus STRINGdb"
"T1HVB1","RPRC007981-PA","Rhodnius prolixus STRINGdb"
"T1HVB2","RPRC007982-PA","Rhodnius prolixus STRINGdb"
"T1HVB4","RPRC007984-PA","Rhodnius prolixus STRINGdb"
"T1HVB5","RPRC007985-PA","Rhodnius prolixus STRINGdb"
"T1HVC2","RPRC007992-PA","Rhodnius prolixus STRINGdb"
"T1HVC5","RPRC007995-PA","Rhodnius prolixus STRINGdb"
"T1HVC6","RPRC007996-PA","Rhodnius prolixus STRINGdb"
"T1HVC7","RPRC007997-PA","Rhodnius prolixus STRINGdb"
"T1HVC8","RPRC007998-PA","Rhodnius prolixus STRINGdb"
"T1HVD0","RPRC008000-PA","Rhodnius prolixus STRINGdb"
"T1HVD2","RPRC008002-PA","Rhodnius prolixus STRINGdb"
"T1HVD4","RPRC008004-PA","Rhodnius prolixus STRINGdb"
"T1HVD7","RPRC008007-PA","Rhodnius prolixus STRINGdb"
"T1HVD9","RPRC008009-PA","Rhodnius prolixus STRINGdb"
"T1HVE1","RPRC008011-PA","Rhodnius prolixus STRINGdb"
"T1HVE3","RPRC008013-PA","Rhodnius prolixus STRINGdb"
"T1HVE6","RPRC008016-PA","Rhodnius prolixus STRINGdb"
"T1HVF0","RPRC008020-PA","Rhodnius prolixus STRINGdb"
"T1HVF1","RPRC008021-PA","Rhodnius prolixus STRINGdb"
"T1HVF2","RPRC008022-PA","Rhodnius prolixus STRINGdb"
"T1HVF6","RPRC008026-PA","Rhodnius prolixus STRINGdb"
"T1HVF7","RPRC008027-PA","Rhodnius prolixus STRINGdb"
"T1HVF8","RPRC008028-PA","Rhodnius prolixus STRINGdb"
"T1HVF9","RPRC008029-PA","Rhodnius prolixus STRINGdb"
"T1HVG1","RPRC008031-PA","Rhodnius prolixus STRINGdb"
"T1HVG2","RPRC008032-PA","Rhodnius prolixus STRINGdb"
"T1HVG5","RPRC008035-PA","Rhodnius prolixus STRINGdb"
"T1HVG6","RPRC008036-PA","Rhodnius prolixus STRINGdb"
"T1HVG7","RPRC008037-PA","Rhodnius prolixus STRINGdb"
"T1HVG8","RPRC008038-PA","Rhodnius prolixus STRINGdb"
"T1HVH2","RPRC008042-PA","Rhodnius prolixus STRINGdb"
"T1HVH3","RPRC008043-PA","Rhodnius prolixus STRINGdb"
"T1HVH6","RPRC008046-PA","Rhodnius prolixus STRINGdb"
"T1HVH9","RPRC008049-PA","Rhodnius prolixus STRINGdb"
"T1HVI3","RPRC008053-PA","Rhodnius prolixus STRINGdb"
"T1HVI8","RPRC008058-PA","Rhodnius prolixus STRINGdb"
"T1HVI9","RPRC008059-PA","Rhodnius prolixus STRINGdb"
"T1HVJ0","RPRC008060-PA","Rhodnius prolixus STRINGdb"
"T1HVJ1","RPRC008061-PA","Rhodnius prolixus STRINGdb"
"T1HVJ9","RPRC008069-PA","Rhodnius prolixus STRINGdb"
"T1HVK4","RPRC008074-PA","Rhodnius prolixus STRINGdb"
"T1HVK6","RPRC008076-PA","Rhodnius prolixus STRINGdb"
"T1HVK9","RPRC008079-PA","Rhodnius prolixus STRINGdb"
"T1HVL0","RPRC008080-PA","Rhodnius prolixus STRINGdb"
"T1HVL2","RPRC008082-PA","Rhodnius prolixus STRINGdb"
"T1HVL3","RPRC008083-PA","Rhodnius prolixus STRINGdb"
"T1HVL5","RPRC008085-PA","Rhodnius prolixus STRINGdb"
"T1HVL6","RPRC008086-PA","Rhodnius prolixus STRINGdb"
"T1HVL7","RPRC008087-PA","Rhodnius prolixus STRINGdb"
"T1HVL9","RPRC008089-PA","Rhodnius prolixus STRINGdb"
"T1HVM0","RPRC008090-PA","Rhodnius prolixus STRINGdb"
"T1HVM1","RPRC008091-PA","Rhodnius prolixus STRINGdb"
"T1HVM3","RPRC008093-PA","Rhodnius prolixus STRINGdb"
"T1HVM9","RPRC008099-PA","Rhodnius prolixus STRINGdb"
"T1HVN0","RPRC008100-PA","Rhodnius prolixus STRINGdb"
"T1HVN1","RPRC008101-PA","Rhodnius prolixus STRINGdb"
"T1HVN3","RPRC008103-PA","Rhodnius prolixus STRINGdb"
"T1HVN8","RPRC008108-PA","Rhodnius prolixus STRINGdb"
"T1HVP3","RPRC008113-PA","Rhodnius prolixus STRINGdb"
"T1HVP7","RPRC008117-PA","Rhodnius prolixus STRINGdb"
"T1HVQ6","RPRC008126-PA","Rhodnius prolixus STRINGdb"
"T1HVQ7","RPRC008127-PA","Rhodnius prolixus STRINGdb"
"T1HVR0","RPRC008130-PA","Rhodnius prolixus STRINGdb"
"T1HVR5","RPRC008135-PA","Rhodnius prolixus STRINGdb"
"T1HVR6","RPRC008136-PA","Rhodnius prolixus STRINGdb"
"T1HVS2","RPRC008142-PA","Rhodnius prolixus STRINGdb"
"T1HVS9","RPRC008149-PA","Rhodnius prolixus STRINGdb"
"T1HVT3","RPRC008153-PA","Rhodnius prolixus STRINGdb"
"T1HVT5","RPRC008155-PA","Rhodnius prolixus STRINGdb"
"T1HVT8","RPRC008158-PA","Rhodnius prolixus STRINGdb"
"T1HVU1","RPRC008161-PA","Rhodnius prolixus STRINGdb"
"T1HVU3","RPRC008163-PA","Rhodnius prolixus STRINGdb"
"T1HVU5","RPRC008165-PA","Rhodnius prolixus STRINGdb"
"T1HVU6","RPRC008166-PA","Rhodnius prolixus STRINGdb"
"T1HVU8","RPRC008168-PA","Rhodnius prolixus STRINGdb"
"T1HVV3","RPRC008173-PA","Rhodnius prolixus STRINGdb"
"T1HVV8","RPRC008178-PA","Rhodnius prolixus STRINGdb"
"T1HVW1","RPRC008181-PA","Rhodnius prolixus STRINGdb"
"T1HVW7","RPRC008187-PA","Rhodnius prolixus STRINGdb"
"T1HVW9","RPRC008189-PA","Rhodnius prolixus STRINGdb"
"T1HVX2","RPRC008192-PA","Rhodnius prolixus STRINGdb"
"T1HVX6","RPRC008196-PA","Rhodnius prolixus STRINGdb"
"T1HVX9","RPRC008199-PA","Rhodnius prolixus STRINGdb"
"T1HVY5","RPRC008205-PA","Rhodnius prolixus STRINGdb"
"T1HVY8","RPRC008208-PA","Rhodnius prolixus STRINGdb"
"T1HVZ1","RPRC008211-PA","Rhodnius prolixus STRINGdb"
"T1HVZ2","RPRC008212-PA","Rhodnius prolixus STRINGdb"
"T1HVZ9","RPRC008219-PA","Rhodnius prolixus STRINGdb"
"T1HW00","RPRC008220-PA","Rhodnius prolixus STRINGdb"
"T1HW02","RPRC008222-PA","Rhodnius prolixus STRINGdb"
"T1HW06","RPRC008226-PA","Rhodnius prolixus STRINGdb"
"T1HW10","RPRC008230-PA","Rhodnius prolixus STRINGdb"
"T1HW12","RPRC008232-PA","Rhodnius prolixus STRINGdb"
"T1HW13","RPRC008233-PA","Rhodnius prolixus STRINGdb"
"T1HW14","RPRC008234-PA","Rhodnius prolixus STRINGdb"
"T1HW15","RPRC008235-PA","Rhodnius prolixus STRINGdb"
"T1HW17","RPRC008237-PA","Rhodnius prolixus STRINGdb"
"T1HW19","RPRC008239-PA","Rhodnius prolixus STRINGdb"
"T1HW21","RPRC008241-PA","Rhodnius prolixus STRINGdb"
"T1HW26","RPRC008246-PA","Rhodnius prolixus STRINGdb"
"T1HW30","RPRC008250-PA","Rhodnius prolixus STRINGdb"
"T1HW31","RPRC008251-PA","Rhodnius prolixus STRINGdb"
"T1HW32","RPRC008252-PA","Rhodnius prolixus STRINGdb"
"T1HW33","RPRC008253-PA","Rhodnius prolixus STRINGdb"
"T1HW35","RPRC008255-PA","Rhodnius prolixus STRINGdb"
"T1HW40","RPRC008260-PA","Rhodnius prolixus STRINGdb"
"T1HW45","RPRC008265-PA","Rhodnius prolixus STRINGdb"
"T1HW49","RPRC008269-PA","Rhodnius prolixus STRINGdb"
"T1HW52","RPRC008272-PA","Rhodnius prolixus STRINGdb"
"T1HW53","RPRC008273-PA","Rhodnius prolixus STRINGdb"
"T1HW55","RPRC008275-PA","Rhodnius prolixus STRINGdb"
"T1HW61","RPRC008281-PA","Rhodnius prolixus STRINGdb"
"T1HW64","RPRC008284-PA","Rhodnius prolixus STRINGdb"
"T1HW65","RPRC008285-PA","Rhodnius prolixus STRINGdb"
"T1HW67","RPRC008287-PA","Rhodnius prolixus STRINGdb"
"T1HW69","RPRC008289-PA","Rhodnius prolixus STRINGdb"
"T1HW71","RPRC008291-PA","Rhodnius prolixus STRINGdb"
"T1HW72","RPRC008292-PA","Rhodnius prolixus STRINGdb"
"T1HW75","RPRC008295-PA","Rhodnius prolixus STRINGdb"
"T1HW78","RPRC008298-PA","Rhodnius prolixus STRINGdb"
"T1HW79","RPRC008299-PA","Rhodnius prolixus STRINGdb"
"T1HW90","RPRC008310-PA","Rhodnius prolixus STRINGdb"
"T1HW93","RPRC008313-PA","Rhodnius prolixus STRINGdb"
"T1HW98","RPRC008318-PA","Rhodnius prolixus STRINGdb"
"T1HWA0","RPRC008320-PA","Rhodnius prolixus STRINGdb"
"T1HWA6","RPRC008326-PA","Rhodnius prolixus STRINGdb"
"T1HWA8","RPRC008328-PA","Rhodnius prolixus STRINGdb"
"T1HWB1","RPRC008331-PA","Rhodnius prolixus STRINGdb"
"T1HWB5","RPRC008335-PA","Rhodnius prolixus STRINGdb"
"T1HWB8","RPRC008338-PA","Rhodnius prolixus STRINGdb"
"T1HWB9","RPRC008339-PA","Rhodnius prolixus STRINGdb"
"T1HWC0","RPRC008340-PA","Rhodnius prolixus STRINGdb"
"T1HWC2","RPRC008342-PA","Rhodnius prolixus STRINGdb"
"T1HWC3","RPRC008343-PA","Rhodnius prolixus STRINGdb"
"T1HWC4","RPRC008344-PA","Rhodnius prolixus STRINGdb"
"T1HWC7","RPRC008347-PA","Rhodnius prolixus STRINGdb"
"T1HWC9","RPRC008349-PA","Rhodnius prolixus STRINGdb"
"T1HWD0","RPRC008350-PA","Rhodnius prolixus STRINGdb"
"T1HWD2","RPRC008352-PA","Rhodnius prolixus STRINGdb"
"T1HWD4","RPRC008354-PA","Rhodnius prolixus STRINGdb"
"T1HWD5","RPRC008355-PA","Rhodnius prolixus STRINGdb"
"T1HWD6","RPRC008356-PA","Rhodnius prolixus STRINGdb"
"T1HWD9","RPRC008359-PA","Rhodnius prolixus STRINGdb"
"T1HWE1","RPRC008361-PA","Rhodnius prolixus STRINGdb"
"T1HWE2","RPRC008362-PA","Rhodnius prolixus STRINGdb"
"T1HWE5","RPRC008365-PA","Rhodnius prolixus STRINGdb"
"T1HWE6","RPRC008366-PA","Rhodnius prolixus STRINGdb"
"T1HWE8","RPRC008368-PA","Rhodnius prolixus STRINGdb"
"T1HWE9","RPRC008369-PA","Rhodnius prolixus STRINGdb"
"T1HWF1","RPRC008371-PA","Rhodnius prolixus STRINGdb"
"T1HWF4","RPRC008374-PA","Rhodnius prolixus STRINGdb"
"T1HWF5","RPRC008375-PA","Rhodnius prolixus STRINGdb"
"T1HWF6","RPRC008376-PA","Rhodnius prolixus STRINGdb"
"T1HWF7","RPRC008377-PA","Rhodnius prolixus STRINGdb"
"T1HWG0","RPRC008380-PA","Rhodnius prolixus STRINGdb"
"T1HWG1","RPRC008381-PA","Rhodnius prolixus STRINGdb"
"T1HWG3","RPRC008383-PA","Rhodnius prolixus STRINGdb"
"T1HWG9","RPRC008389-PA","Rhodnius prolixus STRINGdb"
"T1HWH5","RPRC008395-PA","Rhodnius prolixus STRINGdb"
"T1HWH6","RPRC008396-PA","Rhodnius prolixus STRINGdb"
"T1HWI1","RPRC008401-PA","Rhodnius prolixus STRINGdb"
"T1HWI2","RPRC008402-PA","Rhodnius prolixus STRINGdb"
"T1HWI3","RPRC008403-PA","Rhodnius prolixus STRINGdb"
"T1HWI8","RPRC008408-PA","Rhodnius prolixus STRINGdb"
"T1HWJ1","RPRC008411-PA","Rhodnius prolixus STRINGdb"
"T1HWJ6","RPRC008416-PA","Rhodnius prolixus STRINGdb"
"T1HWJ8","RPRC008418-PA","Rhodnius prolixus STRINGdb"
"T1HWK0","RPRC008420-PA","Rhodnius prolixus STRINGdb"
"T1HWK1","RPRC008421-PA","Rhodnius prolixus STRINGdb"
"T1HWK2","RPRC008422-PA","Rhodnius prolixus STRINGdb"
"T1HWK6","RPRC008426-PA","Rhodnius prolixus STRINGdb"
"T1HWL2","RPRC008432-PA","Rhodnius prolixus STRINGdb"
"T1HWL7","RPRC008437-PA","Rhodnius prolixus STRINGdb"
"T1HWL8","RPRC008438-PA","Rhodnius prolixus STRINGdb"
"T1HWL9","RPRC008439-PA","Rhodnius prolixus STRINGdb"
"T1HWM0","RPRC008440-PA","Rhodnius prolixus STRINGdb"
"T1HWM5","RPRC008445-PA","Rhodnius prolixus STRINGdb"
"T1HWM7","RPRC008447-PA","Rhodnius prolixus STRINGdb"
"T1HWM8","RPRC008448-PA","Rhodnius prolixus STRINGdb"
"T1HWM9","RPRC008449-PA","Rhodnius prolixus STRINGdb"
"T1HWN1","RPRC008451-PA","Rhodnius prolixus STRINGdb"
"T1HWN2","RPRC008452-PA","Rhodnius prolixus STRINGdb"
"T1HWN3","RPRC008453-PA","Rhodnius prolixus STRINGdb"
"T1HWN4","RPRC008454-PA","Rhodnius prolixus STRINGdb"
"T1HWN5","RPRC008455-PA","Rhodnius prolixus STRINGdb"
"T1HWN7","RPRC008457-PA","Rhodnius prolixus STRINGdb"
"T1HWN8","RPRC008458-PA","Rhodnius prolixus STRINGdb"
"T1HWP0","RPRC008460-PA","Rhodnius prolixus STRINGdb"
"T1HWP1","RPRC008461-PA","Rhodnius prolixus STRINGdb"
"T1HWP3","RPRC008463-PA","Rhodnius prolixus STRINGdb"
"T1HWP5","RPRC008465-PA","Rhodnius prolixus STRINGdb"
"T1HWP8","RPRC008468-PA","Rhodnius prolixus STRINGdb"
"T1HWQ1","RPRC008471-PA","Rhodnius prolixus STRINGdb"
"T1HWQ2","RPRC008472-PA","Rhodnius prolixus STRINGdb"
"T1HWQ6","RPRC008476-PA","Rhodnius prolixus STRINGdb"
"T1HWR3","RPRC008483-PA","Rhodnius prolixus STRINGdb"
"T1HWR5","RPRC008485-PA","Rhodnius prolixus STRINGdb"
"T1HWR9","RPRC008489-PA","Rhodnius prolixus STRINGdb"
"T1HWS2","RPRC008492-PA","Rhodnius prolixus STRINGdb"
"T1HWS4","RPRC008494-PA","Rhodnius prolixus STRINGdb"
"T1HWS6","RPRC008496-PA","Rhodnius prolixus STRINGdb"
"T1HWS7","RPRC008497-PA","Rhodnius prolixus STRINGdb"
"T1HWT0","RPRC008500-PA","Rhodnius prolixus STRINGdb"
"T1HWT2","RPRC008502-PA","Rhodnius prolixus STRINGdb"
"T1HWT3","RPRC008503-PA","Rhodnius prolixus STRINGdb"
"T1HWT4","RPRC008504-PA","Rhodnius prolixus STRINGdb"
"T1HWT6","RPRC008506-PA","Rhodnius prolixus STRINGdb"
"T1HWT7","RPRC008507-PA","Rhodnius prolixus STRINGdb"
"T1HWT8","RPRC008508-PA","Rhodnius prolixus STRINGdb"
"T1HWT9","RPRC008509-PA","Rhodnius prolixus STRINGdb"
"T1HWU3","RPRC008513-PA","Rhodnius prolixus STRINGdb"
"T1HWU8","RPRC008518-PA","Rhodnius prolixus STRINGdb"
