Transcript_ID	Taxon_ID
ENST00000481060	9606
ENST00000481065	9606
ENST00000481070	9606
ENST00000481077	9606
ENST00000481079	9606
ENST00000481085	9606
ENST00000481090	9606
ENST00000481100	9606
ENST00000481102	9606
ENST00000481105	9606
ENST00000481109	9606
ENST00000481110	9606
ENST00000481112	9606
ENST00000481115	9606
ENST00000481124	9606
ENST00000481129	9606
ENST00000481130	9606
ENST00000481138	9606
ENST00000481140	9606
ENST00000481152	9606
ENST00000481166	9606
ENST00000481169	9606
ENST00000481174	9606
ENST00000481179	9606
ENST00000481180	9606
ENST00000481182	9606
ENST00000481186	9606
ENST00000481189	9606
ENST00000481190	9606
ENST00000481193	9606
ENST00000481195	9606
ENST00000481209	9606
ENST00000481210	9606
ENST00000481213	9606
ENST00000481223	9606
ENST00000481224	9606
ENST00000481229	9606
ENST00000481230	9606
ENST00000481231	9606
ENST00000481232	9606
ENST00000481238	9606
ENST00000481240	9606
ENST00000481247	9606
ENST00000481257	9606
ENST00000481259	9606
ENST00000481261	9606
ENST00000481262	9606
ENST00000481266	9606
ENST00000481272	9606
ENST00000481273	9606
ENST00000481275	9606
ENST00000481278	9606
ENST00000481284	9606
ENST00000481285	9606
ENST00000481290	9606
ENST00000481299	9606
ENST00000481315	9606
ENST00000481323	9606
ENST00000481324	9606
ENST00000481342	9606
ENST00000481345	9606
ENST00000481348	9606
ENST00000481359	9606
ENST00000481367	9606
ENST00000481385	9606
ENST00000481390	9606
ENST00000481392	9606
ENST00000481395	9606
ENST00000481401	9606
ENST00000481416	9606
ENST00000481426	9606
ENST00000481431	9606
ENST00000481432	9606
ENST00000481448	9606
ENST00000481450	9606
ENST00000481455	9606
ENST00000481478	9606
ENST00000481479	9606
ENST00000481485	9606
ENST00000481490	9606
ENST00000481498	9606
ENST00000481499	9606
ENST00000481503	9606
ENST00000481508	9606
ENST00000481511	9606
ENST00000481513	9606
ENST00000481524	9606
ENST00000481530	9606
ENST00000481531	9606
ENST00000481533	9606
ENST00000481534	9606
ENST00000481535	9606
ENST00000481538	9606
ENST00000481540	9606
ENST00000481543	9606
ENST00000481550	9606
ENST00000481551	9606
ENST00000481563	9606
ENST00000481571	9606
ENST00000481579	9606
ENST00000481584	9606
ENST00000481587	9606
ENST00000481589	9606
ENST00000481591	9606
ENST00000481592	9606
ENST00000481600	9606
ENST00000481608	9606
ENST00000481614	9606
ENST00000481617	9606
ENST00000481629	9606
ENST00000481632	9606
ENST00000481639	9606
ENST00000481642	9606
ENST00000481643	9606
ENST00000481646	9606
ENST00000481647	9606
ENST00000481655	9606
ENST00000481661	9606
ENST00000481662	9606
ENST00000481668	9606
ENST00000481670	9606
ENST00000481671	9606
ENST00000481685	9606
ENST00000481687	9606
ENST00000481688	9606
ENST00000481689	9606
ENST00000481690	9606
ENST00000481701	9606
ENST00000481720	9606
ENST00000481731	9606
ENST00000481739	9606
ENST00000481743	9606
ENST00000481744	9606
ENST00000481745	9606
ENST00000481752	9606
ENST00000481756	9606
ENST00000481766	9606
ENST00000481767	9606
ENST00000481768	9606
ENST00000481777	9606
ENST00000481785	9606
ENST00000481799	9606
ENST00000481816	9606
ENST00000481820	9606
ENST00000481823	9606
ENST00000481827	9606
ENST00000481834	9606
ENST00000481836	9606
ENST00000481848	9606
ENST00000481853	9606
ENST00000481862	9606
ENST00000481873	9606
ENST00000481878	9606
ENST00000481882	9606
ENST00000481884	9606
ENST00000481885	9606
ENST00000481888	9606
ENST00000481889	9606
ENST00000481895	9606
ENST00000481909	9606
ENST00000481911	9606
ENST00000481914	9606
ENST00000481916	9606
ENST00000481924	9606
ENST00000481932	9606
ENST00000481935	9606
ENST00000481937	9606
ENST00000481938	9606
ENST00000481939	9606
ENST00000481941	9606
ENST00000481946	9606
ENST00000481949	9606
ENST00000481953	9606
ENST00000481965	9606
ENST00000481966	9606
ENST00000481970	9606
ENST00000481972	9606
ENST00000481976	9606
ENST00000481980	9606
ENST00000481983	9606
ENST00000481987	9606
ENST00000481989	9606
ENST00000482007	9606
ENST00000482010	9606
ENST00000482011	9606
ENST00000482016	9606
ENST00000482017	9606
ENST00000482018	9606
ENST00000482020	9606
ENST00000482023	9606
ENST00000482026	9606
ENST00000482041	9606
ENST00000482047	9606
ENST00000482049	9606
ENST00000482059	9606
ENST00000482060	9606
ENST00000482061	9606
ENST00000482062	9606
ENST00000482063	9606
ENST00000482067	9606
ENST00000482070	9606
ENST00000482079	9606
ENST00000482083	9606
ENST00000482086	9606
ENST00000482090	9606
ENST00000482093	9606
ENST00000482099	9606
ENST00000482102	9606
ENST00000482108	9606
ENST00000482110	9606
ENST00000482112	9606
ENST00000482119	9606
ENST00000482125	9606
ENST00000482126	9606
ENST00000482138	9606
ENST00000482140	9606
ENST00000482148	9606
ENST00000482155	9606
ENST00000482157	9606
ENST00000482160	9606
ENST00000482173	9606
ENST00000482182	9606
ENST00000482190	9606
ENST00000482202	9606
ENST00000482212	9606
ENST00000482218	9606
ENST00000482224	9606
ENST00000482227	9606
ENST00000482235	9606
ENST00000482236	9606
ENST00000482237	9606
ENST00000482240	9606
ENST00000482242	9606
ENST00000482243	9606
ENST00000482246	9606
ENST00000482252	9606
ENST00000482253	9606
ENST00000482271	9606
ENST00000482274	9606
ENST00000482277	9606
ENST00000482278	9606
ENST00000482285	9606
ENST00000482287	9606
ENST00000482307	9606
ENST00000482309	9606
ENST00000482317	9606
ENST00000482318	9606
ENST00000482320	9606
ENST00000482325	9606
ENST00000482340	9606
ENST00000482347	9606
ENST00000482348	9606
ENST00000482349	9606
ENST00000482352	9606
ENST00000482354	9606
ENST00000482356	9606
ENST00000482367	9606
ENST00000482371	9606
ENST00000482374	9606
ENST00000482387	9606
ENST00000482396	9606
ENST00000482399	9606
ENST00000482405	9606
ENST00000482411	9606
ENST00000482419	9606
ENST00000482430	9606
ENST00000482432	9606
ENST00000482437	9606
ENST00000482439	9606
ENST00000482444	9606
ENST00000482446	9606
ENST00000482447	9606
ENST00000482448	9606
ENST00000482449	9606
ENST00000482451	9606
ENST00000482452	9606
ENST00000482456	9606
ENST00000482457	9606
ENST00000482469	9606
ENST00000482489	9606
ENST00000482491	9606
ENST00000482493	9606
ENST00000482504	9606
ENST00000482510	9606
ENST00000482512	9606
ENST00000482515	9606
ENST00000482525	9606
ENST00000482533	9606
ENST00000482536	9606
ENST00000482541	9606
ENST00000482556	9606
ENST00000482560	9606
ENST00000482567	9606
ENST00000482571	9606
ENST00000482573	9606
ENST00000482578	9606
ENST00000482580	9606
ENST00000482582	9606
ENST00000482587	9606
ENST00000482593	9606
ENST00000482602	9606
ENST00000482604	9606
ENST00000482618	9606
ENST00000482621	9606
ENST00000482623	9606
ENST00000482627	9606
ENST00000482628	9606
ENST00000482630	9606
ENST00000482634	9606
ENST00000482638	9606
ENST00000482640	9606
ENST00000482666	9606
ENST00000482668	9606
ENST00000482669	9606
ENST00000482680	9606
ENST00000482684	9606
ENST00000482686	9606
ENST00000482687	9606
ENST00000482689	9606
ENST00000482695	9606
ENST00000482699	9606
ENST00000482706	9606
ENST00000482710	9606
ENST00000482713	9606
ENST00000482740	9606
ENST00000482742	9606
ENST00000482743	9606
ENST00000482745	9606
ENST00000482750	9606
ENST00000482760	9606
ENST00000482765	9606
ENST00000482769	9606
ENST00000482772	9606
ENST00000482785	9606
ENST00000482791	9606
ENST00000482796	9606
ENST00000482804	9606
ENST00000482807	9606
ENST00000482814	9606
ENST00000482822	9606
ENST00000482824	9606
ENST00000482833	9606
ENST00000482835	9606
ENST00000482842	9606
ENST00000482848	9606
ENST00000482850	9606
ENST00000482852	9606
ENST00000482853	9606
ENST00000482855	9606
ENST00000482871	9606
ENST00000482872	9606
ENST00000482873	9606
ENST00000482890	9606
ENST00000482897	9606
ENST00000482911	9606
ENST00000482914	9606
ENST00000482918	9606
ENST00000482927	9606
ENST00000482929	9606
ENST00000482934	9606
ENST00000482936	9606
ENST00000482937	9606
ENST00000482940	9606
ENST00000482949	9606
ENST00000482950	9606
ENST00000482951	9606
ENST00000482954	9606
ENST00000482958	9606
ENST00000482975	9606
ENST00000482982	9606
ENST00000482983	9606
ENST00000483001	9606
ENST00000483004	9606
ENST00000483012	9606
ENST00000483013	9606
ENST00000483014	9606
ENST00000483015	9606
ENST00000483017	9606
ENST00000483020	9606
ENST00000483024	9606
ENST00000483025	9606
ENST00000483029	9606
ENST00000483039	9606
ENST00000483043	9606
ENST00000483063	9606
ENST00000483069	9606
ENST00000483070	9606
ENST00000483083	9606
ENST00000483089	9606
ENST00000483095	9606
ENST00000483108	9606
ENST00000483118	9606
ENST00000483127	9606
ENST00000483129	9606
ENST00000483139	9606
ENST00000483141	9606
ENST00000483148	9606
ENST00000483150	9606
ENST00000483158	9606
ENST00000483159	9606
ENST00000483164	9606
ENST00000483168	9606
ENST00000483173	9606
ENST00000483176	9606
ENST00000483177	9606
ENST00000483178	9606
ENST00000483180	9606
ENST00000483192	9606
ENST00000483196	9606
ENST00000483200	9606
ENST00000483206	9606
ENST00000483208	9606
ENST00000483209	9606
ENST00000483211	9606
ENST00000483213	9606
ENST00000483223	9606
ENST00000483224	9606
ENST00000483233	9606
ENST00000483235	9606
ENST00000483238	9606
ENST00000483239	9606
ENST00000483251	9606
ENST00000483260	9606
ENST00000483267	9606
ENST00000483273	9606
ENST00000483281	9606
ENST00000483288	9606
ENST00000483292	9606
ENST00000483300	9606
ENST00000483311	9606
ENST00000483319	9606
ENST00000483320	9606
ENST00000483325	9606
ENST00000483326	9606
ENST00000483328	9606
ENST00000483337	9606
ENST00000483338	9606
ENST00000483339	9606
ENST00000483347	9606
ENST00000483348	9606
ENST00000483358	9606
ENST00000483364	9606
ENST00000483366	9606
ENST00000483369	9606
ENST00000483373	9606
ENST00000483377	9606
ENST00000483378	9606
ENST00000483379	9606
ENST00000483386	9606
ENST00000483388	9606
ENST00000483391	9606
ENST00000483392	9606
ENST00000483398	9606
ENST00000483399	9606
ENST00000483400	9606
ENST00000483401	9606
ENST00000483405	9606
ENST00000483410	9606
ENST00000483411	9606
ENST00000483426	9606
ENST00000483434	9606
ENST00000483437	9606
ENST00000483439	9606
ENST00000483447	9606
ENST00000483457	9606
ENST00000483465	9606
ENST00000483466	9606
ENST00000483468	9606
ENST00000483493	9606
ENST00000483497	9606
ENST00000483530	9606
ENST00000483534	9606
ENST00000483536	9606
ENST00000483539	9606
ENST00000483553	9606
ENST00000483557	9606
ENST00000483566	9606
ENST00000483589	9606
ENST00000483593	9606
ENST00000483615	9606
ENST00000483630	9606
ENST00000483632	9606
ENST00000483633	9606
ENST00000483645	9606
ENST00000483658	9606
ENST00000483660	9606
ENST00000483663	9606
ENST00000483665	9606
ENST00000483681	9606
ENST00000483687	9606
ENST00000483702	9606
ENST00000483704	9606
ENST00000483705	9606
ENST00000483708	9606
ENST00000483709	9606
ENST00000483713	9606
ENST00000483718	9606
ENST00000483722	9606
ENST00000483723	9606
ENST00000483725	9606
ENST00000483726	9606
ENST00000483733	9606
ENST00000483738	9606
ENST00000483744	9606
ENST00000483746	9606
ENST00000483754	9606
ENST00000483756	9606
ENST00000483757	9606
ENST00000483760	9606
ENST00000483765	9606
ENST00000483766	9606
ENST00000483786	9606
ENST00000483787	9606
ENST00000483793	9606
ENST00000483795	9606
ENST00000483798	9606
ENST00000483801	9606
ENST00000483802	9606
ENST00000483815	9606
ENST00000483827	9606
ENST00000483851	9606
ENST00000483855	9606
ENST00000483857	9606
ENST00000483858	9606
ENST00000483859	9606
ENST00000483868	9606
ENST00000483871	9606
ENST00000483873	9606
ENST00000483876	9606
ENST00000483878	9606
ENST00000483887	9606
ENST00000483888	9606
ENST00000483892	9606
ENST00000483895	9606
ENST00000483896	9606
ENST00000483899	9606
ENST00000483906	9606
ENST00000483909	9606
ENST00000483910	9606
ENST00000483919	9606
ENST00000483928	9606
ENST00000483930	9606
ENST00000483936	9606
ENST00000483943	9606
ENST00000483961	9606
ENST00000483966	9606
ENST00000483967	9606
ENST00000483968	9606
ENST00000483970	9606
ENST00000483985	9606
ENST00000483990	9606
ENST00000483993	9606
ENST00000483994	9606
ENST00000483998	9606
ENST00000484007	9606
ENST00000484019	9606
ENST00000484024	9606
ENST00000484030	9606
ENST00000484034	9606
ENST00000484036	9606
ENST00000484042	9606
ENST00000484049	9606
ENST00000484054	9606
ENST00000484063	9606
ENST00000484067	9606
ENST00000484068	9606
ENST00000484069	9606
ENST00000484074	9606
ENST00000484075	9606
ENST00000484086	9606
ENST00000484087	9606
ENST00000484091	9606
ENST00000484100	9606
ENST00000484106	9606
ENST00000484111	9606
ENST00000484114	9606
ENST00000484126	9606
ENST00000484127	9606
ENST00000484142	9606
ENST00000484146	9606
ENST00000484157	9606
ENST00000484166	9606
ENST00000484177	9606
ENST00000484178	9606
ENST00000484181	9606
ENST00000484193	9606
ENST00000484197	9606
ENST00000484210	9606
ENST00000484212	9606
ENST00000484216	9606
ENST00000484218	9606
ENST00000484226	9606
ENST00000484243	9606
ENST00000484257	9606
ENST00000484259	9606
ENST00000484262	9606
ENST00000484274	9606
ENST00000484279	9606
ENST00000484280	9606
ENST00000484283	9606
ENST00000484288	9606
ENST00000484291	9606
ENST00000484298	9606
ENST00000484302	9606
ENST00000484309	9606
ENST00000484310	9606
ENST00000484313	9606
ENST00000484319	9606
ENST00000484324	9606
ENST00000484325	9606
ENST00000484329	9606
ENST00000484332	9606
ENST00000484338	9606
ENST00000484343	9606
ENST00000484347	9606
ENST00000484350	9606
ENST00000484354	9606
ENST00000484370	9606
ENST00000484376	9606
ENST00000484389	9606
ENST00000484399	9606
ENST00000484408	9606
ENST00000484414	9606
ENST00000484416	9606
ENST00000484417	9606
ENST00000484418	9606
ENST00000484425	9606
ENST00000484432	9606
ENST00000484436	9606
ENST00000484444	9606
ENST00000484445	9606
ENST00000484447	9606
ENST00000484451	9606
ENST00000484457	9606
ENST00000484460	9606
ENST00000484471	9606
ENST00000484475	9606
ENST00000484477	9606
ENST00000484479	9606
ENST00000484490	9606
ENST00000484491	9606
ENST00000484492	9606
ENST00000484496	9606
ENST00000484504	9606
ENST00000484508	9606
ENST00000484517	9606
ENST00000484519	9606
ENST00000484524	9606
ENST00000484532	9606
ENST00000484535	9606
ENST00000484547	9606
ENST00000484549	9606
ENST00000484551	9606
ENST00000484552	9606
ENST00000484556	9606
ENST00000484558	9606
ENST00000484566	9606
ENST00000484586	9606
ENST00000484589	9606
ENST00000484601	9606
ENST00000484605	9606
ENST00000484614	9606
ENST00000484633	9606
ENST00000484636	9606
ENST00000484640	9606
ENST00000484644	9606
ENST00000484657	9606
ENST00000484658	9606
ENST00000484663	9606
ENST00000484667	9606
ENST00000484674	9606
ENST00000484684	9606
ENST00000484691	9606
ENST00000484697	9606
ENST00000484714	9606
ENST00000484715	9606
ENST00000484720	9606
ENST00000484722	9606
ENST00000484723	9606
ENST00000484726	9606
ENST00000484729	9606
ENST00000484731	9606
ENST00000484733	9606
ENST00000484735	9606
ENST00000484742	9606
ENST00000484743	9606
ENST00000484746	9606
ENST00000484747	9606
ENST00000484758	9606
ENST00000484764	9606
ENST00000484769	9606
ENST00000484784	9606
ENST00000484786	9606
ENST00000484790	9606
ENST00000484793	9606
ENST00000484798	9606
ENST00000484800	9606
ENST00000484810	9606
ENST00000484814	9606
ENST00000484817	9606
ENST00000484818	9606
ENST00000484828	9606
ENST00000484844	9606
ENST00000484864	9606
ENST00000484866	9606
ENST00000484868	9606
ENST00000484873	9606
ENST00000484875	9606
ENST00000484888	9606
ENST00000484921	9606
ENST00000484928	9606
ENST00000484930	9606
ENST00000484931	9606
ENST00000484937	9606
ENST00000484952	9606
ENST00000484955	9606
ENST00000484958	9606
ENST00000484963	9606
ENST00000484971	9606
ENST00000484973	9606
ENST00000484976	9606
ENST00000484979	9606
ENST00000484980	9606
ENST00000484995	9606
ENST00000485002	9606
ENST00000485005	9606
ENST00000485022	9606
ENST00000485027	9606
ENST00000485028	9606
ENST00000485032	9606
ENST00000485033	9606
ENST00000485036	9606
ENST00000485050	9606
ENST00000485064	9606
ENST00000485070	9606
ENST00000485079	9606
ENST00000485080	9606
ENST00000485096	9606
ENST00000485100	9606
ENST00000485114	9606
ENST00000485115	9606
ENST00000485118	9606
ENST00000485122	9606
ENST00000485128	9606
ENST00000485145	9606
ENST00000485161	9606
ENST00000485169	9606
ENST00000485178	9606
ENST00000485181	9606
ENST00000485186	9606
ENST00000485198	9606
ENST00000485199	9606
ENST00000485200	9606
ENST00000485209	9606
ENST00000485211	9606
ENST00000485222	9606
ENST00000485230	9606
ENST00000485248	9606
ENST00000485249	9606
ENST00000485252	9606
ENST00000485254	9606
ENST00000485271	9606
ENST00000485273	9606
ENST00000485275	9606
ENST00000485280	9606
ENST00000485287	9606
ENST00000485288	9606
ENST00000485303	9606
ENST00000485307	9606
ENST00000485317	9606
ENST00000485323	9606
ENST00000485326	9606
ENST00000485330	9606
ENST00000485337	9606
ENST00000485348	9606
ENST00000485352	9606
ENST00000485356	9606
ENST00000485357	9606
ENST00000485358	9606
ENST00000485372	9606
ENST00000485375	9606
ENST00000485376	9606
ENST00000485377	9606
ENST00000485378	9606
ENST00000485386	9606
ENST00000485391	9606
ENST00000485396	9606
ENST00000485399	9606
ENST00000485403	9606
ENST00000485416	9606
ENST00000485419	9606
ENST00000485421	9606
ENST00000485423	9606
ENST00000485433	9606
ENST00000485435	9606
ENST00000485437	9606
ENST00000485444	9606
ENST00000485460	9606
ENST00000485461	9606
ENST00000485477	9606
ENST00000485479	9606
ENST00000485491	9606
ENST00000485506	9606
ENST00000485508	9606
ENST00000485509	9606
ENST00000485511	9606
ENST00000485523	9606
ENST00000485538	9606
ENST00000485545	9606
ENST00000485548	9606
ENST00000485554	9606
ENST00000485560	9606
ENST00000485568	9606
ENST00000485569	9606
ENST00000485592	9606
ENST00000485595	9606
ENST00000485596	9606
ENST00000485614	9606
ENST00000485616	9606
ENST00000485634	9606
ENST00000485637	9606
ENST00000485638	9606
ENST00000485641	9606
ENST00000485645	9606
ENST00000485649	9606
ENST00000485651	9606
ENST00000485673	9606
ENST00000485678	9606
ENST00000485682	9606
ENST00000485687	9606
ENST00000485690	9606
ENST00000485703	9606
ENST00000485713	9606
ENST00000485727	9606
ENST00000485729	9606
ENST00000485734	9606
ENST00000485735	9606
ENST00000485742	9606
ENST00000485743	9606
ENST00000485751	9606
ENST00000485766	9606
ENST00000485769	9606
ENST00000485772	9606
ENST00000485775	9606
ENST00000485789	9606
ENST00000485796	9606
ENST00000485808	9606
ENST00000485816	9606
ENST00000485839	9606
ENST00000485846	9606
ENST00000485855	9606
ENST00000485861	9606
ENST00000485863	9606
ENST00000485866	9606
ENST00000485867	9606
ENST00000485876	9606
ENST00000485895	9606
ENST00000485900	9606
ENST00000485903	9606
ENST00000485906	9606
ENST00000485908	9606
ENST00000485910	9606
ENST00000485914	9606
ENST00000485919	9606
ENST00000485920	9606
ENST00000485923	9606
ENST00000485924	9606
ENST00000485929	9606
ENST00000485932	9606
ENST00000485938	9606
ENST00000485960	9606
ENST00000485964	9606
ENST00000485972	9606
ENST00000485977	9606
ENST00000485982	9606
ENST00000485993	9606
ENST00000485998	9606
ENST00000486000	9606
ENST00000486010	9606
ENST00000486012	9606
ENST00000486037	9606
ENST00000486039	9606
ENST00000486040	9606
ENST00000486042	9606
ENST00000486046	9606
ENST00000486047	9606
ENST00000486050	9606
ENST00000486064	9606
ENST00000486072	9606
ENST00000486074	9606
ENST00000486081	9606
ENST00000486082	9606
ENST00000486085	9606
ENST00000486108	9606
ENST00000486111	9606
ENST00000486116	9606
ENST00000486121	9606
ENST00000486125	9606
ENST00000486130	9606
ENST00000486134	9606
ENST00000486135	9606
ENST00000486138	9606
ENST00000486141	9606
ENST00000486145	9606
ENST00000486149	9606
ENST00000486160	9606
ENST00000486161	9606
ENST00000486164	9606
ENST00000486165	9606
ENST00000486171	9606
ENST00000486180	9606
ENST00000486199	9606
ENST00000486207	9606
ENST00000486211	9606
ENST00000486215	9606
ENST00000486217	9606
ENST00000486220	9606
ENST00000486221	9606
ENST00000486226	9606
ENST00000486229	9606
ENST00000486238	9606
ENST00000486249	9606
ENST00000486257	9606
ENST00000486270	9606
ENST00000486279	9606
ENST00000486280	9606
ENST00000486284	9606
ENST00000486293	9606
ENST00000486299	9606
ENST00000486304	9606
ENST00000486310	9606
ENST00000486311	9606
ENST00000486319	9606
ENST00000486333	9606
ENST00000486334	9606
ENST00000486337	9606
ENST00000486347	9606
ENST00000486349	9606
ENST00000486353	9606
ENST00000486355	9606
ENST00000486368	9606
ENST00000486371	9606
ENST00000486379	9606
ENST00000486387	9606
ENST00000486389	9606
ENST00000486393	9606
ENST00000486396	9606
ENST00000486402	9606
ENST00000486405	9606
ENST00000486417	9606
ENST00000486418	9606
ENST00000486422	9606
ENST00000486428	9606
ENST00000486433	9606
ENST00000486435	9606
ENST00000486437	9606
ENST00000486442	9606
ENST00000486443	9606
ENST00000486446	9606
ENST00000486455	9606
ENST00000486459	9606
ENST00000486460	9606
ENST00000486464	9606
ENST00000486474	9606
ENST00000486475	9606
ENST00000486479	9606
ENST00000486483	9606
ENST00000486487	9606
ENST00000486488	9606
ENST00000486504	9606
ENST00000486514	9606
ENST00000486519	9606
ENST00000486554	9606
ENST00000486556	9606
ENST00000486558	9606
ENST00000486561	9606
ENST00000486568	9606
ENST00000486574	9606
ENST00000486577	9606
ENST00000486585	9606
ENST00000486588	9606
ENST00000486593	9606
ENST00000486596	9606
ENST00000486598	9606
ENST00000486602	9606
ENST00000486603	9606
ENST00000486606	9606
ENST00000486607	9606
ENST00000486609	9606
ENST00000486626	9606
ENST00000486629	9606
ENST00000486631	9606
ENST00000486632	9606
ENST00000486637	9606
ENST00000486638	9606
ENST00000486645	9606
ENST00000486652	9606
ENST00000486655	9606
ENST00000486659	9606
ENST00000486663	9606
ENST00000486665	9606
ENST00000486678	9606
ENST00000486681	9606
ENST00000486685	9606
ENST00000486689	9606
ENST00000486690	9606
ENST00000486697	9606
ENST00000486699	9606
ENST00000486706	9606
ENST00000486707	9606
ENST00000486713	9606
ENST00000486714	9606
ENST00000486715	9606
ENST00000486723	9606
ENST00000486725	9606
ENST00000486728	9606
ENST00000486742	9606
ENST00000486744	9606
ENST00000486748	9606
ENST00000486759	9606
ENST00000486770	9606
ENST00000486773	9606
ENST00000486775	9606
ENST00000486777	9606
ENST00000486790	9606
ENST00000486791	9606
ENST00000486794	9606
ENST00000486806	9606
ENST00000486811	9606
ENST00000486815	9606
ENST00000486825	9606
ENST00000486827	9606
ENST00000486828	9606
ENST00000486829	9606
ENST00000486843	9606
ENST00000486847	9606
ENST00000486850	9606
ENST00000486856	9606
ENST00000486858	9606
ENST00000486862	9606
ENST00000486867	9606
ENST00000486878	9606
ENST00000486879	9606
ENST00000486883	9606
ENST00000486896	9606
ENST00000486903	9606
ENST00000486909	9606
ENST00000486911	9606
ENST00000486921	9606
ENST00000486936	9606
ENST00000486940	9606
ENST00000486942	9606
ENST00000486943	9606
ENST00000486944	9606
ENST00000486950	9606
ENST00000486952	9606
ENST00000486971	9606
ENST00000486975	9606
ENST00000486979	9606
ENST00000486995	9606
ENST00000486996	9606
ENST00000487007	9606
ENST00000487026	9606
ENST00000487029	9606
ENST00000487038	9606
ENST00000487042	9606
ENST00000487046	9606
ENST00000487053	9606
ENST00000487065	9606
ENST00000487068	9606
ENST00000487078	9606
ENST00000487081	9606
ENST00000487082	9606
ENST00000487087	9606
ENST00000487088	9606
ENST00000487099	9606
ENST00000487101	9606
ENST00000487103	9606
ENST00000487109	9606
ENST00000487113	9606
ENST00000487116	9606
ENST00000487126	9606
ENST00000487132	9606
ENST00000487136	9606
ENST00000487137	9606
ENST00000487141	9606
ENST00000487146	9606
ENST00000487150	9606
ENST00000487153	9606
ENST00000487159	9606
ENST00000487173	9606
ENST00000487179	9606
ENST00000487193	9606
ENST00000487199	9606
ENST00000487200	9606
ENST00000487205	9606
ENST00000487210	9606
ENST00000487220	9606
ENST00000487230	9606
ENST00000487251	9606
ENST00000487253	9606
ENST00000487256	9606
ENST00000487257	9606
ENST00000487270	9606
ENST00000487271	9606
ENST00000487272	9606
ENST00000487273	9606
ENST00000487276	9606
ENST00000487279	9606
ENST00000487285	9606
ENST00000487289	9606
ENST00000487292	9606
ENST00000487300	9606
ENST00000487323	9606
ENST00000487331	9606
ENST00000487335	9606
ENST00000487338	9606
ENST00000487349	9606
ENST00000487355	9606
ENST00000487361	9606
ENST00000487366	9606
ENST00000487372	9606
ENST00000487389	9606
ENST00000487393	9606
ENST00000487416	9606
ENST00000487418	9606
ENST00000487424	9606
ENST00000487429	9606
ENST00000487430	9606
ENST00000487437	9606
ENST00000487447	9606
ENST00000487453	9606
ENST00000487468	9606
ENST00000487473	9606
ENST00000487476	9606
ENST00000487495	9606
ENST00000487503	9606
ENST00000487505	9606
ENST00000487519	9606
ENST00000487522	9606
ENST00000487525	9606
ENST00000487530	9606
ENST00000487538	9606
ENST00000487543	9606
ENST00000487553	9606
ENST00000487559	9606
ENST00000487561	9606
ENST00000487562	9606
ENST00000487572	9606
ENST00000487577	9606
ENST00000487587	9606
ENST00000487599	9606
ENST00000487602	9606
ENST00000487612	9606
ENST00000487627	9606
ENST00000487634	9606
ENST00000487640	9606
ENST00000487642	9606
ENST00000487647	9606
ENST00000487649	9606
ENST00000487652	9606
ENST00000487661	9606
ENST00000487664	9606
ENST00000487666	9606
ENST00000487667	9606
ENST00000487672	9606
ENST00000487688	9606
ENST00000487694	9606
ENST00000487695	9606
ENST00000487698	9606
ENST00000487717	9606
ENST00000487726	9606
ENST00000487727	9606
ENST00000487734	9606
ENST00000487736	9606
ENST00000487741	9606
ENST00000487753	9606
ENST00000487761	9606
ENST00000487763	9606
ENST00000487769	9606
ENST00000487783	9606
ENST00000487787	9606
ENST00000487794	9606
ENST00000487796	9606
ENST00000487798	9606
ENST00000487799	9606
ENST00000487803	9606
ENST00000487819	9606
ENST00000487822	9606
ENST00000487824	9606
ENST00000487825	9606
ENST00000487831	9606
ENST00000487832	9606
ENST00000487835	9606
ENST00000487838	9606
ENST00000487848	9606
ENST00000487861	9606
ENST00000487863	9606
ENST00000487864	9606
ENST00000487865	9606
ENST00000487873	9606
ENST00000487874	9606
ENST00000487897	9606
ENST00000487901	9606
ENST00000487902	9606
ENST00000487903	9606
ENST00000487906	9606
ENST00000487910	9606
ENST00000487915	9606
ENST00000487924	9606
ENST00000487932	9606
ENST00000487938	9606
ENST00000487941	9606
ENST00000487947	9606
ENST00000487950	9606
ENST00000487978	9606
ENST00000487985	9606
ENST00000487990	9606
ENST00000488005	9606
ENST00000488009	9606
ENST00000488010	9606
ENST00000488011	9606
ENST00000488012	9606
ENST00000488031	9606
ENST00000488034	9606
ENST00000488048	9606
ENST00000488050	9606
ENST00000488054	9606
ENST00000488060	9606
ENST00000488061	9606
ENST00000488066	9606
ENST00000488079	9606
ENST00000488083	9606
ENST00000488100	9606
ENST00000488107	9606
ENST00000488109	9606
ENST00000488120	9606
ENST00000488134	9606
ENST00000488135	9606
ENST00000488137	9606
ENST00000488144	9606
ENST00000488156	9606
ENST00000488165	9606
ENST00000488170	9606
ENST00000488172	9606
ENST00000488175	9606
ENST00000488176	9606
ENST00000488181	9606
ENST00000488185	9606
ENST00000488193	9606
ENST00000488198	9606
ENST00000488199	9606
ENST00000488206	9606
ENST00000488215	9606
ENST00000488226	9606
ENST00000488228	9606
ENST00000488238	9606
ENST00000488241	9606
ENST00000488245	9606
ENST00000488246	9606
ENST00000488252	9606
ENST00000488253	9606
ENST00000488254	9606
ENST00000488258	9606
ENST00000488266	9606
ENST00000488267	9606
ENST00000488269	9606
ENST00000488279	9606
ENST00000488296	9606
ENST00000488300	9606
ENST00000488320	9606
