"User_input","STRINGdb ID","Species"
"Q4D9U3","XP_811141.1","Trypanosoma cruzi STRINGdb"
"Q4D9U4","XP_811140.1","Trypanosoma cruzi STRINGdb"
"Q4D9U5","XP_811148.1","Trypanosoma cruzi STRINGdb"
"Q4DAA7","XP_811313.1","Trypanosoma cruzi STRINGdb"
"Q4DAA8","XP_811312.1","Trypanosoma cruzi STRINGdb"
"Q4DAA9","XP_811311.1","Trypanosoma cruzi STRINGdb"
"Q4DAB0","XP_811310.1","Trypanosoma cruzi STRINGdb"
"Q4DAK0","XP_811407.1","Trypanosoma cruzi STRINGdb"
"Q4DAK1","XP_811406.1","Trypanosoma cruzi STRINGdb"
"Q4DAK2","XP_811405.1","Trypanosoma cruzi STRINGdb"
"Q4DAK3","XP_811404.1","Trypanosoma cruzi STRINGdb"
"Q4DAK4","XP_811403.1","Trypanosoma cruzi STRINGdb"
"Q4DB83","XP_811639.1","Trypanosoma cruzi STRINGdb"
"Q4DB84","XP_811638.1","Trypanosoma cruzi STRINGdb"
"Q4DB85","XP_811637.1","Trypanosoma cruzi STRINGdb"
"Q4DB86","XP_811636.1","Trypanosoma cruzi STRINGdb"
"Q4DBA0","XP_811656.1","Trypanosoma cruzi STRINGdb"
"Q4DBA1","XP_811655.1","Trypanosoma cruzi STRINGdb"
"Q4DBA2","XP_811654.1","Trypanosoma cruzi STRINGdb"
"Q4DBA3","XP_811653.1","Trypanosoma cruzi STRINGdb"
"Q4DBA4","XP_811658.1","Trypanosoma cruzi STRINGdb"
"Q4DBA5","XP_811657.1","Trypanosoma cruzi STRINGdb"
"Q4DC30","XP_811935.1","Trypanosoma cruzi STRINGdb"
"Q4DC31","XP_811934.1","Trypanosoma cruzi STRINGdb"
"Q4DC32","XP_811933.1","Trypanosoma cruzi STRINGdb"
"Q4DC33","XP_811936.1","Trypanosoma cruzi STRINGdb"
"Q4DCF1","XP_812057.1","Trypanosoma cruzi STRINGdb"
"Q4DCF2","XP_812056.1","Trypanosoma cruzi STRINGdb"
"Q4DCF3","XP_812055.1","Trypanosoma cruzi STRINGdb"
"Q4DCF4","XP_812054.1","Trypanosoma cruzi STRINGdb"
"Q4DCQ8","XP_812162.1","Trypanosoma cruzi STRINGdb"
"Q4DCQ9","XP_812161.1","Trypanosoma cruzi STRINGdb"
"Q4DCU9","XP_812204.1","Trypanosoma cruzi STRINGdb"
"Q4DCV0","XP_812203.1","Trypanosoma cruzi STRINGdb"
"Q4DCV1","XP_812202.1","Trypanosoma cruzi STRINGdb"
"Q4DCY5","XP_812247.1","Trypanosoma cruzi STRINGdb"
"Q4DCY6","XP_812244.1","Trypanosoma cruzi STRINGdb"
"Q4DCY7","XP_812243.1","Trypanosoma cruzi STRINGdb"
"Q4DCY8","XP_812242.1","Trypanosoma cruzi STRINGdb"
"Q4DCY9","XP_812241.1","Trypanosoma cruzi STRINGdb"
"Q4DCZ0","XP_812246.1","Trypanosoma cruzi STRINGdb"
"Q4DCZ1","XP_812240.1","Trypanosoma cruzi STRINGdb"
"Q4DCZ3","XP_812248.1","Trypanosoma cruzi STRINGdb"
"Q4DCZ4","XP_812238.1","Trypanosoma cruzi STRINGdb"
"Q4DCZ5","XP_812237.1","Trypanosoma cruzi STRINGdb"
"Q4DD28","XP_812283.1","Trypanosoma cruzi STRINGdb"
"Q4DD29","XP_812284.1","Trypanosoma cruzi STRINGdb"
"Q4DD30","XP_812282.1","Trypanosoma cruzi STRINGdb"
"Q4DD31","XP_812281.1","Trypanosoma cruzi STRINGdb"
"Q4DD83","XP_812343.1","Trypanosoma cruzi STRINGdb"
"Q4DD84","XP_812342.1","Trypanosoma cruzi STRINGdb"
"Q4DD85","XP_812341.1","Trypanosoma cruzi STRINGdb"
"Q4DD86","XP_812340.1","Trypanosoma cruzi STRINGdb"
"Q4DD87","XP_812339.1","Trypanosoma cruzi STRINGdb"
"Q4DD88","XP_812338.1","Trypanosoma cruzi STRINGdb"
"Q4DD89","XP_812337.1","Trypanosoma cruzi STRINGdb"
"Q4DD90","XP_812336.1","Trypanosoma cruzi STRINGdb"
"Q4DDJ3","XP_812446.1","Trypanosoma cruzi STRINGdb"
"Q4DDU5","XP_812555.1","Trypanosoma cruzi STRINGdb"
"Q4DDU6","XP_812554.1","Trypanosoma cruzi STRINGdb"
"Q4DDU7","XP_812553.1","Trypanosoma cruzi STRINGdb"
"Q4DDU8","XP_812552.1","Trypanosoma cruzi STRINGdb"
"Q4DDU9","XP_812551.1","Trypanosoma cruzi STRINGdb"
"Q4DDV0","XP_812550.1","Trypanosoma cruzi STRINGdb"
"Q4DDV1","XP_812549.1","Trypanosoma cruzi STRINGdb"
"Q4DDV2","XP_812548.1","Trypanosoma cruzi STRINGdb"
"Q4DDZ0","XP_812594.1","Trypanosoma cruzi STRINGdb"
"Q4DDZ1","XP_812593.1","Trypanosoma cruzi STRINGdb"
"Q4DDZ2","XP_812595.1","Trypanosoma cruzi STRINGdb"
"Q4DE01","XP_812607.1","Trypanosoma cruzi STRINGdb"
"Q4DE02","XP_812606.1","Trypanosoma cruzi STRINGdb"
"Q4DE03","XP_812605.1","Trypanosoma cruzi STRINGdb"
"Q4DE04","XP_812604.1","Trypanosoma cruzi STRINGdb"
"Q4DE05","XP_812608.1","Trypanosoma cruzi STRINGdb"
"Q4DEG6","XP_812772.1","Trypanosoma cruzi STRINGdb"
"Q4DEG7","XP_812771.1","Trypanosoma cruzi STRINGdb"
"Q4DEG8","XP_812773.1","Trypanosoma cruzi STRINGdb"
"Q4DEG9","XP_812774.1","Trypanosoma cruzi STRINGdb"
"Q4DEH0","XP_812770.1","Trypanosoma cruzi STRINGdb"
"Q4DEH1","XP_812769.1","Trypanosoma cruzi STRINGdb"
"Q4DEK7","XP_812812.1","Trypanosoma cruzi STRINGdb"
"Q4DEK8","XP_812811.1","Trypanosoma cruzi STRINGdb"
"Q4DEK9","XP_812810.1","Trypanosoma cruzi STRINGdb"
"Q4DFJ0","XP_813147.1","Trypanosoma cruzi STRINGdb"
"Q4DFJ1","XP_813146.1","Trypanosoma cruzi STRINGdb"
"Q4DFJ2","XP_813145.1","Trypanosoma cruzi STRINGdb"
"Q4DFJ3","XP_813144.1","Trypanosoma cruzi STRINGdb"
"Q4DFJ4","XP_813143.1","Trypanosoma cruzi STRINGdb"
"Q4DGR4","XP_813570.1","Trypanosoma cruzi STRINGdb"
"Q4DGR5","XP_813569.1","Trypanosoma cruzi STRINGdb"
"Q4DGR6","XP_813568.1","Trypanosoma cruzi STRINGdb"
"Q4DGR7","XP_813567.1","Trypanosoma cruzi STRINGdb"
"Q4DH24","XP_813679.1","Trypanosoma cruzi STRINGdb"
"Q4DH25","XP_813678.1","Trypanosoma cruzi STRINGdb"
"Q4DH26","XP_813677.1","Trypanosoma cruzi STRINGdb"
"Q4DI34","XP_814040.1","Trypanosoma cruzi STRINGdb"
"Q4DI35","XP_814039.1","Trypanosoma cruzi STRINGdb"
"Q4DI36","XP_814038.1","Trypanosoma cruzi STRINGdb"
"Q4DI37","XP_814037.1","Trypanosoma cruzi STRINGdb"
"Q4DJA5","XP_814459.1","Trypanosoma cruzi STRINGdb"
"Q4DJA6","XP_814458.1","Trypanosoma cruzi STRINGdb"
"Q4DJD7","XP_814495.1","Trypanosoma cruzi STRINGdb"
"Q4DJD8","XP_814494.1","Trypanosoma cruzi STRINGdb"
"Q4DJD9","XP_814493.1","Trypanosoma cruzi STRINGdb"
"Q4DJE0","XP_814492.1","Trypanosoma cruzi STRINGdb"
"Q4DJE1","XP_814491.1","Trypanosoma cruzi STRINGdb"
"Q4DJE2","XP_814490.1","Trypanosoma cruzi STRINGdb"
"Q4DJE3","XP_814489.1","Trypanosoma cruzi STRINGdb"
"Q4DK48","XP_814755.1","Trypanosoma cruzi STRINGdb"
"Q4DK49","XP_814754.1","Trypanosoma cruzi STRINGdb"
"Q4DK50","XP_814753.1","Trypanosoma cruzi STRINGdb"
"Q4DK51","XP_814756.1","Trypanosoma cruzi STRINGdb"
"Q4DK52","XP_814752.1","Trypanosoma cruzi STRINGdb"
"Q4DK53","XP_814758.1","Trypanosoma cruzi STRINGdb"
"Q4DK54","XP_814757.1","Trypanosoma cruzi STRINGdb"
"Q4DK55","XP_814751.1","Trypanosoma cruzi STRINGdb"
"Q4DKL8","XP_814924.1","Trypanosoma cruzi STRINGdb"
"Q4DKL9","XP_814923.1","Trypanosoma cruzi STRINGdb"
"Q4DKM0","XP_814922.1","Trypanosoma cruzi STRINGdb"
"Q4DKM1","XP_814921.1","Trypanosoma cruzi STRINGdb"
"Q4DKM2","XP_814925.1","Trypanosoma cruzi STRINGdb"
"Q4DL95","XP_815154.1","Trypanosoma cruzi STRINGdb"
"Q4DL96","XP_815155.1","Trypanosoma cruzi STRINGdb"
"Q4DL97","XP_815153.1","Trypanosoma cruzi STRINGdb"
"Q4DL98","XP_815152.1","Trypanosoma cruzi STRINGdb"
"Q4DL99","XP_815151.1","Trypanosoma cruzi STRINGdb"
"Q4DLA0","XP_815150.1","Trypanosoma cruzi STRINGdb"
"Q4DLA1","XP_815149.1","Trypanosoma cruzi STRINGdb"
"Q4DLA2","XP_815148.1","Trypanosoma cruzi STRINGdb"
"Q4DLA3","XP_815163.1","Trypanosoma cruzi STRINGdb"
"Q4DLA4","XP_815162.1","Trypanosoma cruzi STRINGdb"
"Q4DLA5","XP_815161.1","Trypanosoma cruzi STRINGdb"
"Q4DLA6","XP_815160.1","Trypanosoma cruzi STRINGdb"
"Q4DLA8","XP_815158.1","Trypanosoma cruzi STRINGdb"
"Q4DLA9","XP_815157.1","Trypanosoma cruzi STRINGdb"
"Q4DLB0","XP_815156.1","Trypanosoma cruzi STRINGdb"
"Q4DLB1","XP_815169.1","Trypanosoma cruzi STRINGdb"
"Q4DLB2","XP_815168.1","Trypanosoma cruzi STRINGdb"
"Q4DLB3","XP_815167.1","Trypanosoma cruzi STRINGdb"
"Q4DLB4","XP_815166.1","Trypanosoma cruzi STRINGdb"
"Q4DLB5","XP_815165.1","Trypanosoma cruzi STRINGdb"
"Q4DLB6","XP_815170.1","Trypanosoma cruzi STRINGdb"
"Q4DLB7","XP_815171.1","Trypanosoma cruzi STRINGdb"
"Q4DLB8","XP_815164.1","Trypanosoma cruzi STRINGdb"
"Q4DLC8","XP_815191.1","Trypanosoma cruzi STRINGdb"
"Q4DLC9","XP_815189.1","Trypanosoma cruzi STRINGdb"
"Q4DLD0","XP_815188.1","Trypanosoma cruzi STRINGdb"
"Q4DLD1","XP_815187.1","Trypanosoma cruzi STRINGdb"
"Q4DLD2","XP_815186.1","Trypanosoma cruzi STRINGdb"
"Q4DLD3","XP_815190.1","Trypanosoma cruzi STRINGdb"
"Q4DLD4","XP_815185.1","Trypanosoma cruzi STRINGdb"
"Q4DLD5","XP_815184.1","Trypanosoma cruzi STRINGdb"
"Q4DLD6","XP_815183.1","Trypanosoma cruzi STRINGdb"
"Q4DLD7","XP_815182.1","Trypanosoma cruzi STRINGdb"
"Q4DLD8","XP_815181.1","Trypanosoma cruzi STRINGdb"
"Q4DLR2","XP_815318.1","Trypanosoma cruzi STRINGdb"
"Q4DLR3","XP_815317.1","Trypanosoma cruzi STRINGdb"
"Q4DLR4","XP_815316.1","Trypanosoma cruzi STRINGdb"
"Q4DLR5","XP_815315.1","Trypanosoma cruzi STRINGdb"
"Q4DM93","XP_815503.1","Trypanosoma cruzi STRINGdb"
"Q4DM94","XP_815502.1","Trypanosoma cruzi STRINGdb"
"Q4DM95","XP_815501.1","Trypanosoma cruzi STRINGdb"
"Q4DM96","XP_815500.1","Trypanosoma cruzi STRINGdb"
"Q4DM97","XP_815499.1","Trypanosoma cruzi STRINGdb"
"Q4DM98","XP_815498.1","Trypanosoma cruzi STRINGdb"
"Q4DM99","XP_815497.1","Trypanosoma cruzi STRINGdb"
"Q4DMA0","XP_815504.1","Trypanosoma cruzi STRINGdb"
"Q4DMA1","XP_815496.1","Trypanosoma cruzi STRINGdb"
"Q4DMQ6","XP_815663.1","Trypanosoma cruzi STRINGdb"
"Q4DMQ7","XP_815662.1","Trypanosoma cruzi STRINGdb"
"Q4DMQ8","XP_815661.1","Trypanosoma cruzi STRINGdb"
"Q4DMQ9","XP_815660.1","Trypanosoma cruzi STRINGdb"
"Q4DMR0","XP_815659.1","Trypanosoma cruzi STRINGdb"
"Q4DN53","XP_815812.1","Trypanosoma cruzi STRINGdb"
"Q4DN54","XP_815811.1","Trypanosoma cruzi STRINGdb"
"Q4DN55","XP_815810.1","Trypanosoma cruzi STRINGdb"
"Q4DN56","XP_815809.1","Trypanosoma cruzi STRINGdb"
"Q4DN57","XP_815808.1","Trypanosoma cruzi STRINGdb"
"Q4DN58","XP_815807.1","Trypanosoma cruzi STRINGdb"
"Q4DN59","XP_815806.1","Trypanosoma cruzi STRINGdb"
"Q4DN75","XP_815835.1","Trypanosoma cruzi STRINGdb"
"Q4DN76","XP_815834.1","Trypanosoma cruzi STRINGdb"
"Q4DN77","XP_815833.1","Trypanosoma cruzi STRINGdb"
"Q4DN78","XP_815832.1","Trypanosoma cruzi STRINGdb"
"Q4DN79","XP_815831.1","Trypanosoma cruzi STRINGdb"
"Q4DN80","XP_815830.1","Trypanosoma cruzi STRINGdb"
"Q4DN81","XP_815829.1","Trypanosoma cruzi STRINGdb"
"Q4DN82","XP_815828.1","Trypanosoma cruzi STRINGdb"
"Q4DN83","XP_815837.1","Trypanosoma cruzi STRINGdb"
"Q4DN84","XP_815836.1","Trypanosoma cruzi STRINGdb"
"Q4DN85","XP_815846.1","Trypanosoma cruzi STRINGdb"
"Q4DN86","XP_815845.1","Trypanosoma cruzi STRINGdb"
"Q4DN87","XP_815844.1","Trypanosoma cruzi STRINGdb"
"Q4DN88","XP_815843.1","Trypanosoma cruzi STRINGdb"
"Q4DN89","XP_815842.1","Trypanosoma cruzi STRINGdb"
"Q4DN90","XP_815841.1","Trypanosoma cruzi STRINGdb"
"Q4DN91","XP_815840.1","Trypanosoma cruzi STRINGdb"
"Q4DN92","XP_815839.1","Trypanosoma cruzi STRINGdb"
"Q4DN93","XP_815838.1","Trypanosoma cruzi STRINGdb"
"Q4DNG0","XP_815921.1","Trypanosoma cruzi STRINGdb"
"Q4DNG1","XP_815920.1","Trypanosoma cruzi STRINGdb"
"Q4DNG2","XP_815919.1","Trypanosoma cruzi STRINGdb"
"Q4DNG3","XP_815918.1","Trypanosoma cruzi STRINGdb"
"Q4DNG4","XP_815917.1","Trypanosoma cruzi STRINGdb"
"Q4DNG5","XP_815923.1","Trypanosoma cruzi STRINGdb"
"Q4DNG6","XP_815916.1","Trypanosoma cruzi STRINGdb"
"Q4DNG7","XP_815922.1","Trypanosoma cruzi STRINGdb"
"Q4DNG8","XP_815915.1","Trypanosoma cruzi STRINGdb"
"Q4DNG9","XP_815914.1","Trypanosoma cruzi STRINGdb"
"Q4DNH0","XP_815913.1","Trypanosoma cruzi STRINGdb"
"Q4DPC9","XP_816236.1","Trypanosoma cruzi STRINGdb"
"Q4DPD0","XP_816235.1","Trypanosoma cruzi STRINGdb"
"Q4DPD1","XP_816234.1","Trypanosoma cruzi STRINGdb"
"Q4DPD2","XP_816233.1","Trypanosoma cruzi STRINGdb"
"Q4DPD3","XP_816232.1","Trypanosoma cruzi STRINGdb"
"Q4DQ78","XP_816534.1","Trypanosoma cruzi STRINGdb"
"Q4DQ79","XP_816533.1","Trypanosoma cruzi STRINGdb"
"Q4DQ80","XP_816532.1","Trypanosoma cruzi STRINGdb"
"Q4DQ81","XP_816531.1","Trypanosoma cruzi STRINGdb"
"Q4DQW1","XP_816771.1","Trypanosoma cruzi STRINGdb"
"Q4DQW2","XP_816770.1","Trypanosoma cruzi STRINGdb"
"Q4DQW3","XP_816769.1","Trypanosoma cruzi STRINGdb"
"Q4DQW4","XP_816768.1","Trypanosoma cruzi STRINGdb"
"Q4DQW5","XP_816767.1","Trypanosoma cruzi STRINGdb"
"Q4DQW6","XP_816766.1","Trypanosoma cruzi STRINGdb"
"Q4DQW7","XP_816765.1","Trypanosoma cruzi STRINGdb"
"Q4DQW8","XP_816764.1","Trypanosoma cruzi STRINGdb"
"Q4DR49","XP_816855.1","Trypanosoma cruzi STRINGdb"
"Q4DR50","XP_816854.1","Trypanosoma cruzi STRINGdb"
"Q4DR51","XP_816853.1","Trypanosoma cruzi STRINGdb"
"Q4DR52","XP_816852.1","Trypanosoma cruzi STRINGdb"
"Q4DSM9","XP_817384.1","Trypanosoma cruzi STRINGdb"
"Q4DSN0","XP_817383.1","Trypanosoma cruzi STRINGdb"
"Q4DSN1","XP_817382.1","Trypanosoma cruzi STRINGdb"
"Q4DSN2","XP_817385.1","Trypanosoma cruzi STRINGdb"
"Q4DTA7","XP_817613.1","Trypanosoma cruzi STRINGdb"
"Q4DTA8","XP_817612.1","Trypanosoma cruzi STRINGdb"
"Q4DTA9","XP_817611.1","Trypanosoma cruzi STRINGdb"
"Q4DTB0","XP_817610.1","Trypanosoma cruzi STRINGdb"
"Q4DTK7","XP_817716.1","Trypanosoma cruzi STRINGdb"
"Q4DTK8","XP_817715.1","Trypanosoma cruzi STRINGdb"
"Q4DTK9","XP_817714.1","Trypanosoma cruzi STRINGdb"
"Q4DTL0","XP_817713.1","Trypanosoma cruzi STRINGdb"
"Q4DTL1","XP_817712.1","Trypanosoma cruzi STRINGdb"
"Q4DTL2","XP_817711.1","Trypanosoma cruzi STRINGdb"
"Q4DTL3","XP_817710.1","Trypanosoma cruzi STRINGdb"
"Q4DTL4","XP_817709.1","Trypanosoma cruzi STRINGdb"
"Q4DTL5","XP_817708.1","Trypanosoma cruzi STRINGdb"
"Q4DUD9","XP_818000.1","Trypanosoma cruzi STRINGdb"
"Q4DUE0","XP_817999.1","Trypanosoma cruzi STRINGdb"
"Q4DUE1","XP_817998.1","Trypanosoma cruzi STRINGdb"
"Q4DUE2","XP_817997.1","Trypanosoma cruzi STRINGdb"
"Q4DUE3","XP_818001.1","Trypanosoma cruzi STRINGdb"
"Q4DUE4","XP_817996.1","Trypanosoma cruzi STRINGdb"
"Q4DUE5","XP_817995.1","Trypanosoma cruzi STRINGdb"
"Q4DUE6","XP_817994.1","Trypanosoma cruzi STRINGdb"
"Q4DUE7","XP_817993.1","Trypanosoma cruzi STRINGdb"
"Q4DUE8","XP_817992.1","Trypanosoma cruzi STRINGdb"
"Q4DV94","XP_818305.1","Trypanosoma cruzi STRINGdb"
"Q4DV95","XP_818304.1","Trypanosoma cruzi STRINGdb"
"Q4DV96","XP_818303.1","Trypanosoma cruzi STRINGdb"
"Q4DV97","XP_818302.1","Trypanosoma cruzi STRINGdb"
"Q4DV98","XP_818301.1","Trypanosoma cruzi STRINGdb"
"Q4DV99","XP_818300.1","Trypanosoma cruzi STRINGdb"
"Q4DVA0","XP_818299.1","Trypanosoma cruzi STRINGdb"
"Q4DVA1","XP_818298.1","Trypanosoma cruzi STRINGdb"
"Q4DVA2","XP_818297.1","Trypanosoma cruzi STRINGdb"
"Q4DVA3","XP_818321.1","Trypanosoma cruzi STRINGdb"
"Q4DVA4","XP_818319.1","Trypanosoma cruzi STRINGdb"
"Q4DVA5","XP_818318.1","Trypanosoma cruzi STRINGdb"
"Q4DVA7","XP_818320.1","Trypanosoma cruzi STRINGdb"
"Q4DVA8","XP_818316.1","Trypanosoma cruzi STRINGdb"
"Q4DVA9","XP_818315.1","Trypanosoma cruzi STRINGdb"
"Q4DVB0","XP_818314.1","Trypanosoma cruzi STRINGdb"
"Q4DVB1","XP_818313.1","Trypanosoma cruzi STRINGdb"
"Q4DVB2","XP_818312.1","Trypanosoma cruzi STRINGdb"
"Q4DVB3","XP_818311.1","Trypanosoma cruzi STRINGdb"
"Q4DVB4","XP_818310.1","Trypanosoma cruzi STRINGdb"
"Q4DVB5","XP_818309.1","Trypanosoma cruzi STRINGdb"
"Q4DVB6","XP_818308.1","Trypanosoma cruzi STRINGdb"
"Q4DVB7","XP_818307.1","Trypanosoma cruzi STRINGdb"
"Q4DVB8","XP_818306.1","Trypanosoma cruzi STRINGdb"
"Q4DVE1","XP_818346.1","Trypanosoma cruzi STRINGdb"
"Q4DVE2","XP_818347.1","Trypanosoma cruzi STRINGdb"
"Q4DVE3","XP_818345.1","Trypanosoma cruzi STRINGdb"
"Q4DVE4","XP_818344.1","Trypanosoma cruzi STRINGdb"
"Q4DVE5","XP_818349.1","Trypanosoma cruzi STRINGdb"
"Q4DVE6","XP_818348.1","Trypanosoma cruzi STRINGdb"
"Q4DVE7","XP_818350.1","Trypanosoma cruzi STRINGdb"
"Q4DVE8","XP_818355.1","Trypanosoma cruzi STRINGdb"
"Q4DVE9","XP_818354.1","Trypanosoma cruzi STRINGdb"
"Q4DVF0","XP_818353.1","Trypanosoma cruzi STRINGdb"
"Q4DVF1","XP_818352.1","Trypanosoma cruzi STRINGdb"
"Q4DVF2","XP_818356.1","Trypanosoma cruzi STRINGdb"
"Q4DVF3","XP_818351.1","Trypanosoma cruzi STRINGdb"
"Q4DX98","XP_819012.1","Trypanosoma cruzi STRINGdb"
"Q4DX99","XP_819011.1","Trypanosoma cruzi STRINGdb"
"Q4DXA0","XP_819010.1","Trypanosoma cruzi STRINGdb"
"Q4DXA1","XP_819009.1","Trypanosoma cruzi STRINGdb"
"Q4DXA2","XP_819008.1","Trypanosoma cruzi STRINGdb"
"Q4DXA3","XP_819007.1","Trypanosoma cruzi STRINGdb"
"Q4DXA4","XP_819006.1","Trypanosoma cruzi STRINGdb"
"Q4DXA5","XP_819013.1","Trypanosoma cruzi STRINGdb"
"Q4DXA6","XP_819005.1","Trypanosoma cruzi STRINGdb"
"Q4DXA7","XP_819004.1","Trypanosoma cruzi STRINGdb"
"Q4DXA8","XP_819003.1","Trypanosoma cruzi STRINGdb"
"Q4DXA9","XP_819002.1","Trypanosoma cruzi STRINGdb"
"Q4DXB0","XP_819001.1","Trypanosoma cruzi STRINGdb"
"Q4DY86","XP_819344.1","Trypanosoma cruzi STRINGdb"
"Q4DY87","XP_819343.1","Trypanosoma cruzi STRINGdb"
"Q4DY88","XP_819342.1","Trypanosoma cruzi STRINGdb"
"Q4DY89","XP_819341.1","Trypanosoma cruzi STRINGdb"
"Q4DY90","XP_819346.1","Trypanosoma cruzi STRINGdb"
"Q4DY91","XP_819340.1","Trypanosoma cruzi STRINGdb"
"Q4DY92","XP_819345.1","Trypanosoma cruzi STRINGdb"
"Q4DY93","XP_819339.1","Trypanosoma cruzi STRINGdb"
"Q4DY94","XP_819347.1","Trypanosoma cruzi STRINGdb"
"Q4DZ43","XP_819658.1","Trypanosoma cruzi STRINGdb"
"Q4DZ44","XP_819656.1","Trypanosoma cruzi STRINGdb"
"Q4DZ45","XP_819655.1","Trypanosoma cruzi STRINGdb"
"Q4DZ46","XP_819654.1","Trypanosoma cruzi STRINGdb"
"Q4DZ47","XP_819653.1","Trypanosoma cruzi STRINGdb"
"Q4DZ48","XP_819652.1","Trypanosoma cruzi STRINGdb"
"Q4DZ49","XP_819651.1","Trypanosoma cruzi STRINGdb"
"Q4DZ50","XP_819650.1","Trypanosoma cruzi STRINGdb"
"Q4DZ51","XP_819649.1","Trypanosoma cruzi STRINGdb"
"Q4DZ52","XP_819648.1","Trypanosoma cruzi STRINGdb"
"Q4DZ53","XP_819647.1","Trypanosoma cruzi STRINGdb"
"Q4DZ54","XP_819646.1","Trypanosoma cruzi STRINGdb"
"Q4DZ55","XP_819657.1","Trypanosoma cruzi STRINGdb"
"Q4E0Z7","XP_820309.1","Trypanosoma cruzi STRINGdb"
"Q4E0Z8","XP_820308.1","Trypanosoma cruzi STRINGdb"
"Q4E0Z9","XP_820307.1","Trypanosoma cruzi STRINGdb"
"Q4E100","XP_820306.1","Trypanosoma cruzi STRINGdb"
"Q4E101","XP_820305.1","Trypanosoma cruzi STRINGdb"
"Q4E102","XP_820304.1","Trypanosoma cruzi STRINGdb"
"Q4E103","XP_820303.1","Trypanosoma cruzi STRINGdb"
"Q4E104","XP_820302.1","Trypanosoma cruzi STRINGdb"
"Q4E105","XP_820301.1","Trypanosoma cruzi STRINGdb"
"Q4E106","XP_820300.1","Trypanosoma cruzi STRINGdb"
"Q4E214","XP_820678.1","Trypanosoma cruzi STRINGdb"
"Q4E215","XP_820677.1","Trypanosoma cruzi STRINGdb"
"Q4E216","XP_820676.1","Trypanosoma cruzi STRINGdb"
"Q4E217","XP_820675.1","Trypanosoma cruzi STRINGdb"
"Q4E218","XP_820674.1","Trypanosoma cruzi STRINGdb"
"Q4E219","XP_820673.1","Trypanosoma cruzi STRINGdb"
"Q4E220","XP_820672.1","Trypanosoma cruzi STRINGdb"
"Q4E221","XP_820671.1","Trypanosoma cruzi STRINGdb"
"Q4E222","XP_820670.1","Trypanosoma cruzi STRINGdb"
"Q4E223","XP_820669.1","Trypanosoma cruzi STRINGdb"
"Q4E224","XP_820668.1","Trypanosoma cruzi STRINGdb"
"Q4E225","XP_820667.1","Trypanosoma cruzi STRINGdb"
"Q4E5J5","XP_821916.1","Trypanosoma cruzi STRINGdb"
"Q4E5J6","XP_821915.1","Trypanosoma cruzi STRINGdb"
"Q4E5J7","XP_821914.1","Trypanosoma cruzi STRINGdb"
"Q4E5J8","XP_821913.1","Trypanosoma cruzi STRINGdb"
"Q4E5J9","XP_821912.1","Trypanosoma cruzi STRINGdb"
"Q4E5K0","XP_821911.1","Trypanosoma cruzi STRINGdb"
"Q4E5K1","XP_821910.1","Trypanosoma cruzi STRINGdb"
"Q4E5K2","XP_821909.1","Trypanosoma cruzi STRINGdb"
"Q4E5K3","XP_821908.1","Trypanosoma cruzi STRINGdb"
"Q4E5K4","XP_821907.1","Trypanosoma cruzi STRINGdb"
"Q4E5K5","XP_821906.1","Trypanosoma cruzi STRINGdb"
"Q4E5K6","XP_821905.1","Trypanosoma cruzi STRINGdb"
"Q4E5K7","XP_821904.1","Trypanosoma cruzi STRINGdb"
"Q4E5K8","XP_821903.1","Trypanosoma cruzi STRINGdb"
"Q4E5K9","XP_821902.1","Trypanosoma cruzi STRINGdb"
"Q4E5L0","XP_821901.1","Trypanosoma cruzi STRINGdb"
"Q4E5L1","XP_821900.1","Trypanosoma cruzi STRINGdb"
"Q4E5L2","XP_821899.1","Trypanosoma cruzi STRINGdb"
"Q4E5L3","XP_821898.1","Trypanosoma cruzi STRINGdb"
