"User_input","STRINGdb ID","Species"
"Q4D2P3","Q4D2P3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2Z3","Q4D2Z3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2Z4","Q4D2Z4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D2Z5","Q4D2Z5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D311","Q4D311","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D312","Q4D312","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D313","Q4D313","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D336","Q4D336","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D337","Q4D337","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D375","Q4D375","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D376","Q4D376","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D384","Q4D384","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D385","Q4D385","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D386","Q4D386","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D387","Q4D387","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D388","Q4D388","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D389","Q4D389","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D390","Q4D390","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3A3","Q4D3A3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3A4","Q4D3A4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3K3","Q4D3K3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3K4","Q4D3K4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3N1","Q4D3N1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3N2","Q4D3N2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3N3","Q4D3N3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3N4","Q4D3N4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3N5","Q4D3N5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3N6","Q4D3N6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3N7","Q4D3N7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3U1","Q4D3U1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3Z2","Q4D3Z2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3Z3","Q4D3Z3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D3Z4","Q4D3Z4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D4B5","Q4D4B5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D4H9","Q4D4H9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D4I0","Q4D4I0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D4I1","Q4D4I1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D4I2","Q4D4I2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D4I3","Q4D4I3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D4I4","Q4D4I4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D4I5","Q4D4I5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D4I6","Q4D4I6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D4W7","Q4D4W7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D536","Q4D536","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D537","Q4D537","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D538","Q4D538","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D5B9","Q4D5B9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D5C0","Q4D5C0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D5F9","Q4D5F9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D5G0","Q4D5G0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D5G1","Q4D5G1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D5G2","Q4D5G2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D5G3","Q4D5G3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D5K5","Q4D5K5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D5K6","Q4D5K6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6A0","Q4D6A0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6A1","Q4D6A1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6A2","Q4D6A2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6J3","Q4D6J3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6L9","Q4D6L9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6M0","Q4D6M0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6M1","Q4D6M1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6P9","Q4D6P9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6Q0","Q4D6Q0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6Q1","Q4D6Q1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6R9","Q4D6R9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6S0","Q4D6S0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D6S1","Q4D6S1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D781","Q4D781","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D782","Q4D782","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D783","Q4D783","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D784","Q4D784","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7D3","Q4D7D3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7D4","Q4D7D4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7D5","Q4D7D5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7D6","Q4D7D6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7I6","Q4D7I6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7I7","Q4D7I7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7I8","Q4D7I8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7I9","Q4D7I9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7S3","Q4D7S3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7S4","Q4D7S4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7S5","Q4D7S5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7Z2","Q4D7Z2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7Z3","Q4D7Z3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7Z4","Q4D7Z4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D7Z5","Q4D7Z5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D823","Q4D823","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D824","Q4D824","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D871","Q4D871","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D872","Q4D872","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8A8","Q4D8A8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8A9","Q4D8A9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8B0","Q4D8B0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8B1","Q4D8B1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8B2","Q4D8B2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8B3","Q4D8B3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8N4","Q4D8N4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8N5","Q4D8N5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8N6","Q4D8N6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8N7","Q4D8N7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8N8","Q4D8N8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8N9","Q4D8N9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8P0","Q4D8P0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8P1","Q4D8P1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8P2","Q4D8P2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8P3","Q4D8P3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8P4","Q4D8P4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8V4","Q4D8V4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8V5","Q4D8V5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8V6","Q4D8V6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8X9","Q4D8X9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8Y0","Q4D8Y0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8Y1","Q4D8Y1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D8Y2","Q4D8Y2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D951","Q4D951","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D952","Q4D952","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D953","Q4D953","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D954","Q4D954","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D955","Q4D955","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D956","Q4D956","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D957","Q4D957","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D958","Q4D958","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D9C3","Q4D9C3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D9T7","Q4D9T7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D9T8","Q4D9T8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D9T9","Q4D9T9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D9U0","Q4D9U0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D9U1","Q4D9U1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D9U2","Q4D9U2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D9U3","Q4D9U3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D9U4","Q4D9U4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4D9U5","Q4D9U5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DAA7","Q4DAA7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DAA8","Q4DAA8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DAA9","Q4DAA9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DAB0","Q4DAB0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DAK0","Q4DAK0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DAK1","Q4DAK1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DAK2","Q4DAK2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DAK3","Q4DAK3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DAK4","Q4DAK4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DB83","Q4DB83","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DB84","Q4DB84","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DB85","Q4DB85","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DB86","Q4DB86","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DBA0","Q4DBA0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DBA1","Q4DBA1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DBA2","Q4DBA2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DBA3","Q4DBA3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DBA4","Q4DBA4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DBA5","Q4DBA5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DC30","Q4DC30","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DC31","Q4DC31","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DC32","Q4DC32","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DC33","Q4DC33","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCF1","Q4DCF1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCF2","Q4DCF2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCF3","Q4DCF3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCF4","Q4DCF4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCQ8","Q4DCQ8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCQ9","Q4DCQ9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCU9","Q4DCU9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCV0","Q4DCV0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCV1","Q4DCV1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCY5","Q4DCY5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCY6","Q4DCY6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCY7","Q4DCY7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCY8","Q4DCY8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCY9","Q4DCY9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCZ0","Q4DCZ0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCZ1","Q4DCZ1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCZ3","Q4DCZ3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCZ4","Q4DCZ4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DCZ5","Q4DCZ5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DD28","Q4DD28","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DD29","Q4DD29","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DD30","Q4DD30","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DD31","Q4DD31","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DD83","Q4DD83","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DD84","Q4DD84","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DD85","Q4DD85","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DD86","Q4DD86","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DD87","Q4DD87","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DD88","Q4DD88","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DD89","Q4DD89","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DD90","Q4DD90","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DDJ3","Q4DDJ3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DDU5","Q4DDU5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DDU6","Q4DDU6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DDU7","Q4DDU7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DDU8","Q4DDU8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DDU9","Q4DDU9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DDV0","Q4DDV0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DDV1","Q4DDV1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DDV2","Q4DDV2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DDZ0","Q4DDZ0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DDZ1","Q4DDZ1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DDZ2","Q4DDZ2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DE01","Q4DE01","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DE02","Q4DE02","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DE03","Q4DE03","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DE04","Q4DE04","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DE05","Q4DE05","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DEG6","Q4DEG6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DEG7","Q4DEG7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DEG8","Q4DEG8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DEG9","Q4DEG9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DEH0","Q4DEH0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DEH1","Q4DEH1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DEK7","Q4DEK7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DEK8","Q4DEK8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DEK9","Q4DEK9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DFJ0","Q4DFJ0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DFJ1","Q4DFJ1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DFJ2","Q4DFJ2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DFJ3","Q4DFJ3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DFJ4","Q4DFJ4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DGR4","Q4DGR4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DGR5","Q4DGR5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DGR6","Q4DGR6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DGR7","Q4DGR7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DH24","Q4DH24","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DH25","Q4DH25","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DH26","Q4DH26","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DI34","Q4DI34","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DI35","Q4DI35","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DI36","Q4DI36","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DI37","Q4DI37","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DJA5","Q4DJA5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DJA6","Q4DJA6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DJD7","Q4DJD7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DJD8","Q4DJD8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DJD9","Q4DJD9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DJE0","Q4DJE0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DJE1","Q4DJE1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DJE2","Q4DJE2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DJE3","Q4DJE3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DK48","Q4DK48","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DK49","Q4DK49","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DK50","Q4DK50","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DK51","Q4DK51","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DK52","Q4DK52","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DK53","Q4DK53","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DK54","Q4DK54","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DK55","Q4DK55","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DKL8","Q4DKL8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DKL9","Q4DKL9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DKM0","Q4DKM0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DKM1","Q4DKM1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DKM2","Q4DKM2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DL95","Q4DL95","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DL96","Q4DL96","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DL97","Q4DL97","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DL98","Q4DL98","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DL99","Q4DL99","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLA0","Q4DLA0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLA1","Q4DLA1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLA2","Q4DLA2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLA3","Q4DLA3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLA4","Q4DLA4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLA5","Q4DLA5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLA6","Q4DLA6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLA8","Q4DLA8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLA9","Q4DLA9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLB0","Q4DLB0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLB1","Q4DLB1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLB2","Q4DLB2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLB3","Q4DLB3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLB4","Q4DLB4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLB5","Q4DLB5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLB6","Q4DLB6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLB7","Q4DLB7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLB8","Q4DLB8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLC8","Q4DLC8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLC9","Q4DLC9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLD0","Q4DLD0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLD1","Q4DLD1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLD2","Q4DLD2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLD3","Q4DLD3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLD4","Q4DLD4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLD5","Q4DLD5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLD6","Q4DLD6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLD7","Q4DLD7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLD8","Q4DLD8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLR2","Q4DLR2","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLR3","Q4DLR3","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLR4","Q4DLR4","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DLR5","Q4DLR5","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DM93","Q4DM93","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DM94","Q4DM94","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DM95","Q4DM95","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DM96","Q4DM96","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DM97","Q4DM97","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DM98","Q4DM98","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DM99","Q4DM99","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DMA0","Q4DMA0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DMA1","Q4DMA1","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DMQ6","Q4DMQ6","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DMQ7","Q4DMQ7","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DMQ8","Q4DMQ8","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DMQ9","Q4DMQ9","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DMR0","Q4DMR0","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN53","Q4DN53","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN54","Q4DN54","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN55","Q4DN55","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN56","Q4DN56","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN57","Q4DN57","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN58","Q4DN58","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN59","Q4DN59","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN75","Q4DN75","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN76","Q4DN76","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN77","Q4DN77","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN78","Q4DN78","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN79","Q4DN79","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN80","Q4DN80","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN81","Q4DN81","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN82","Q4DN82","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN83","Q4DN83","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN84","Q4DN84","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN85","Q4DN85","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN86","Q4DN86","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN87","Q4DN87","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN88","Q4DN88","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN89","Q4DN89","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN90","Q4DN90","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN91","Q4DN91","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN92","Q4DN92","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DN93","Q4DN93","Trypanosoma cruzi strain CL Brener STRINGdb"
"Q4DNG0","Q4DNG0","Trypanosoma cruzi strain CL Brener STRINGdb"
